"Core_assignment","treatment","texture","sat_level","formula","n","presence"
"Soil_75_D","Drying","SCL",50,"C24H26O9",5,1
"Soil_75_D","Drying","SCL",50,"C24H27O10N1",4,1
"Soil_75_D","Drying","SCL",50,"C24H27O11N1",4,1
"Soil_75_D","Drying","SCL",50,"C24H27O12N1",5,1
"Soil_75_D","Drying","SCL",50,"C24H27O13N1",4,1
"Soil_75_D","Drying","SCL",50,"C24H28O10",5,1
"Soil_75_D","Drying","SCL",50,"C24H28O11",5,1
"Soil_75_D","Drying","SCL",50,"C24H28O12",5,1
"Soil_75_D","Drying","SCL",50,"C24H28O13",5,1
"Soil_75_D","Drying","SCL",50,"C24H28O14",5,1
"Soil_75_D","Drying","SCL",50,"C24H28O15",5,1
"Soil_75_D","Drying","SCL",50,"C24H28O16",5,1
"Soil_75_D","Drying","SCL",50,"C24H28O17",5,1
"Soil_75_D","Drying","SCL",50,"C24H28O18",4,1
"Soil_75_D","Drying","SCL",50,"C24H28O6",5,1
"Soil_75_D","Drying","SCL",50,"C24H28O7",5,1
"Soil_75_D","Drying","SCL",50,"C24H28O8",5,1
"Soil_75_D","Drying","SCL",50,"C24H28O9",5,1
"Soil_75_D","Drying","SCL",50,"C24H29O10N1",5,1
"Soil_75_D","Drying","SCL",50,"C24H29O11N1",5,1
"Soil_75_D","Drying","SCL",50,"C24H29O12N1",3,1
"Soil_75_D","Drying","SCL",50,"C24H30O10",5,1
"Soil_75_D","Drying","SCL",50,"C24H30O11",5,1
"Soil_75_D","Drying","SCL",50,"C24H30O12",5,1
"Soil_75_D","Drying","SCL",50,"C24H30O13",5,1
"Soil_75_D","Drying","SCL",50,"C24H30O14",5,1
"Soil_75_D","Drying","SCL",50,"C24H30O15",5,1
"Soil_75_D","Drying","SCL",50,"C24H30O16",5,1
"Soil_75_D","Drying","SCL",50,"C24H30O5",3,1
"Soil_75_D","Drying","SCL",50,"C24H30O6",5,1
"Soil_75_D","Drying","SCL",50,"C24H30O6N2",5,1
"Soil_75_D","Drying","SCL",50,"C24H30O7",5,1
"Soil_75_D","Drying","SCL",50,"C24H30O8",5,1
"Soil_75_D","Drying","SCL",50,"C24H30O9",5,1
"Soil_75_D","Drying","SCL",50,"C24H31O12P1",5,1
"Soil_75_D","Drying","SCL",50,"C24H31O5S2P1",4,1
"Soil_75_D","Drying","SCL",50,"C24H31O6S2P1",4,1
"Soil_75_D","Drying","SCL",50,"C24H32O10",5,1
"Soil_75_D","Drying","SCL",50,"C24H32O11",5,1
"Soil_75_D","Drying","SCL",50,"C24H32O12",5,1
"Soil_75_D","Drying","SCL",50,"C24H32O13",5,1
"Soil_75_D","Drying","SCL",50,"C24H32O14",5,1
"Soil_75_D","Drying","SCL",50,"C24H32O15",5,1
"Soil_75_D","Drying","SCL",50,"C24H32O5",5,1
"Soil_75_D","Drying","SCL",50,"C24H32O6",5,1
"Soil_75_D","Drying","SCL",50,"C24H32O7",5,1
"Soil_75_D","Drying","SCL",50,"C24H32O8",5,1
"Soil_75_D","Drying","SCL",50,"C24H32O9",5,1
"Soil_75_D","Drying","SCL",50,"C24H33O10P1",5,1
"Soil_75_D","Drying","SCL",50,"C24H33O11P1",5,1
"Soil_75_D","Drying","SCL",50,"C24H33O12P1",4,1
"Soil_75_D","Drying","SCL",50,"C24H33O3S2P1",3,1
"Soil_75_D","Drying","SCL",50,"C24H33O4S2P1",5,1
"Soil_75_D","Drying","SCL",50,"C24H33O5S2P1",5,1
"Soil_75_D","Drying","SCL",50,"C24H33O6S2P1",5,1
"Soil_75_D","Drying","SCL",50,"C24H33O9P1",5,1
"Soil_75_D","Drying","SCL",50,"C24H34O10",5,1
"Soil_75_D","Drying","SCL",50,"C24H34O11",5,1
"Soil_75_D","Drying","SCL",50,"C24H34O12",5,1
"Soil_75_D","Drying","SCL",50,"C24H34O13",5,1
"Soil_75_D","Drying","SCL",50,"C24H34O14",5,1
"Soil_75_D","Drying","SCL",50,"C24H34O5",5,1
"Soil_75_D","Drying","SCL",50,"C24H34O6",5,1
"Soil_75_D","Drying","SCL",50,"C24H34O7",5,1
"Soil_75_D","Drying","SCL",50,"C24H34O8",5,1
"Soil_75_D","Drying","SCL",50,"C24H34O9",5,1
"Soil_75_D","Drying","SCL",50,"C24H35O10P1",5,1
"Soil_75_D","Drying","SCL",50,"C24H35O11P1",5,1
"Soil_75_D","Drying","SCL",50,"C24H35O8P1",5,1
"Soil_75_D","Drying","SCL",50,"C24H35O9P1",5,1
"Soil_75_D","Drying","SCL",50,"C24H36O10",5,1
"Soil_75_D","Drying","SCL",50,"C24H36O11",5,1
"Soil_75_D","Drying","SCL",50,"C24H36O12",5,1
"Soil_75_D","Drying","SCL",50,"C24H36O13",5,1
"Soil_75_D","Drying","SCL",50,"C24H36O5",5,1
"Soil_75_D","Drying","SCL",50,"C24H36O6",5,1
"Soil_75_D","Drying","SCL",50,"C24H36O7",5,1
"Soil_75_D","Drying","SCL",50,"C24H36O8",5,1
"Soil_75_D","Drying","SCL",50,"C24H36O8S1",3,1
"Soil_75_D","Drying","SCL",50,"C24H36O9",5,1
"Soil_75_D","Drying","SCL",50,"C24H37O10P1",5,1
"Soil_75_D","Drying","SCL",50,"C24H37O11P1",5,1
"Soil_75_D","Drying","SCL",50,"C24H37O8P1",5,1
"Soil_75_D","Drying","SCL",50,"C24H37O9P1",5,1
"Soil_75_D","Drying","SCL",50,"C24H38O10",5,1
"Soil_75_D","Drying","SCL",50,"C24H38O11",5,1
"Soil_75_D","Drying","SCL",50,"C24H38O12",5,1
"Soil_75_D","Drying","SCL",50,"C24H38O6",5,1
"Soil_75_D","Drying","SCL",50,"C24H38O7",5,1
"Soil_75_D","Drying","SCL",50,"C24H38O8",5,1
"Soil_75_D","Drying","SCL",50,"C24H38O9",5,1
"Soil_75_D","Drying","SCL",50,"C24H39O10P1",4,1
"Soil_75_D","Drying","SCL",50,"C24H39O11P1",4,1
"Soil_75_D","Drying","SCL",50,"C24H39O8P1",5,1
"Soil_75_D","Drying","SCL",50,"C24H40O10",5,1
"Soil_75_D","Drying","SCL",50,"C24H40O11",5,1
"Soil_75_D","Drying","SCL",50,"C24H40O6",3,1
"Soil_75_D","Drying","SCL",50,"C24H40O7",3,1
"Soil_75_D","Drying","SCL",50,"C24H40O8",5,1
"Soil_75_D","Drying","SCL",50,"C24H40O9",5,1
"Soil_75_D","Drying","SCL",50,"C24H41O10N1",3,1
"Soil_75_D","Drying","SCL",50,"C24H41O10P1",5,1
"Soil_75_D","Drying","SCL",50,"C24H41O11P1",4,1
"Soil_75_D","Drying","SCL",50,"C24H41O9P1",4,1
"Soil_75_D","Drying","SCL",50,"C24H42O10",5,1
"Soil_75_D","Drying","SCL",50,"C24H42O6",4,1
"Soil_75_D","Drying","SCL",50,"C24H42O7",5,1
"Soil_75_D","Drying","SCL",50,"C24H42O8",5,1
"Soil_75_D","Drying","SCL",50,"C24H42O9",5,1
"Soil_75_D","Drying","SCL",50,"C24H43O10P1",4,1
"Soil_75_D","Drying","SCL",50,"C24H43O9P1",3,1
"Soil_75_D","Drying","SCL",50,"C24H44O6",5,1
"Soil_75_D","Drying","SCL",50,"C24H44O7",5,1
"Soil_75_D","Drying","SCL",50,"C24H44O8",5,1
"Soil_75_D","Drying","SCL",50,"C24H44O9",3,1
"Soil_75_D","Drying","SCL",50,"C24H46O5",3,1
"Soil_75_D","Drying","SCL",50,"C24H48O3",5,1
"Soil_75_D","Drying","SCL",50,"C25H11O5S2P1",5,1
"Soil_75_D","Drying","SCL",50,"C25H13O4N2P1",3,1
"Soil_75_D","Drying","SCL",50,"C25H13O5N2P1",4,1
"Soil_75_D","Drying","SCL",50,"C25H13O5S2P1",5,1
"Soil_75_D","Drying","SCL",50,"C25H14O12",4,1
"Soil_75_D","Drying","SCL",50,"C25H14O13",5,1
"Soil_75_D","Drying","SCL",50,"C25H14O14",5,1
"Soil_75_D","Drying","SCL",50,"C25H14O15",5,1
"Soil_75_D","Drying","SCL",50,"C25H14O16",4,1
"Soil_75_D","Drying","SCL",50,"C25H14O17",5,1
"Soil_75_D","Drying","SCL",50,"C25H15O3N2P1",3,1
"Soil_75_D","Drying","SCL",50,"C25H15O4N2P1",5,1
"Soil_75_D","Drying","SCL",50,"C25H15O4S2P1",4,1
"Soil_75_D","Drying","SCL",50,"C25H16O11",5,1
"Soil_75_D","Drying","SCL",50,"C25H16O12",5,1
"Soil_75_D","Drying","SCL",50,"C25H16O13",5,1
"Soil_75_D","Drying","SCL",50,"C25H16O14",5,1
"Soil_75_D","Drying","SCL",50,"C25H16O15",5,1
"Soil_75_D","Drying","SCL",50,"C25H16O16",5,1
"Soil_75_D","Drying","SCL",50,"C25H16O17",5,1
"Soil_75_D","Drying","SCL",50,"C25H16O18",5,1
"Soil_75_D","Drying","SCL",50,"C25H16O19",4,1
"Soil_75_D","Drying","SCL",50,"C25H16O7S1",4,1
"Soil_75_D","Drying","SCL",50,"C25H16O8S1",4,1
"Soil_75_D","Drying","SCL",50,"C25H16O9S1",5,1
"Soil_75_D","Drying","SCL",50,"C25H17O3N2P1",5,1
"Soil_75_D","Drying","SCL",50,"C25H17O3S2P1",3,1
"Soil_75_D","Drying","SCL",50,"C25H18O10",5,1
"Soil_75_D","Drying","SCL",50,"C25H18O11",5,1
"Soil_75_D","Drying","SCL",50,"C25H18O12",5,1
"Soil_75_D","Drying","SCL",50,"C25H18O13",5,1
"Soil_75_D","Drying","SCL",50,"C25H18O14",5,1
"Soil_75_D","Drying","SCL",50,"C25H18O15",5,1
"Soil_75_D","Drying","SCL",50,"C25H18O16",5,1
"Soil_75_D","Drying","SCL",50,"C25H18O17",5,1
"Soil_75_D","Drying","SCL",50,"C25H18O18",5,1
"Soil_75_D","Drying","SCL",50,"C25H18O19",5,1
"Soil_75_D","Drying","SCL",50,"C25H18O20",4,1
"Soil_75_D","Drying","SCL",50,"C25H18O7S1",3,1
"Soil_75_D","Drying","SCL",50,"C25H20O10",5,1
"Soil_75_D","Drying","SCL",50,"C25H20O10N2",3,1
"Soil_75_D","Drying","SCL",50,"C25H20O11",5,1
"Soil_75_D","Drying","SCL",50,"C25H20O12",5,1
"Soil_75_D","Drying","SCL",50,"C25H20O13",5,1
"Soil_75_D","Drying","SCL",50,"C25H20O14",5,1
"Soil_75_D","Drying","SCL",50,"C25H20O15",5,1
"Soil_75_D","Drying","SCL",50,"C25H20O16",5,1
"Soil_75_D","Drying","SCL",50,"C25H20O17",5,1
"Soil_75_D","Drying","SCL",50,"C25H20O18",5,1
"Soil_75_D","Drying","SCL",50,"C25H20O19",5,1
"Soil_75_D","Drying","SCL",50,"C25H20O20",5,1
"Soil_75_D","Drying","SCL",50,"C25H20O6S1",4,1
"Soil_75_D","Drying","SCL",50,"C25H20O7S1",5,1
"Soil_75_D","Drying","SCL",50,"C25H20O9",3,1
"Soil_75_D","Drying","SCL",50,"C25H22O10",5,1
"Soil_75_D","Drying","SCL",50,"C25H22O11",5,1
"Soil_75_D","Drying","SCL",50,"C25H22O12",5,1
"Soil_75_D","Drying","SCL",50,"C25H22O14",5,1
"Soil_75_D","Drying","SCL",50,"C25H22O15",5,1
"Soil_75_D","Drying","SCL",50,"C25H22O16",5,1
"Soil_75_D","Drying","SCL",50,"C25H22O17",5,1
"Soil_75_D","Drying","SCL",50,"C25H22O18",5,1
"Soil_75_D","Drying","SCL",50,"C25H22O19",5,1
"Soil_75_D","Drying","SCL",50,"C25H22O20",4,1
"Soil_75_D","Drying","SCL",50,"C25H22O21",4,1
"Soil_75_D","Drying","SCL",50,"C25H22O9",5,1
"Soil_75_D","Drying","SCL",50,"C25H23O13N1",3,1
"Soil_75_D","Drying","SCL",50,"C25H24O10",5,1
"Soil_75_D","Drying","SCL",50,"C25H24O11",5,1
"Soil_75_D","Drying","SCL",50,"C25H24O12",5,1
"Soil_75_D","Drying","SCL",50,"C25H24O13",5,1
"Soil_75_D","Drying","SCL",50,"C25H24O14",5,1
"Soil_75_D","Drying","SCL",50,"C25H24O15",5,1
"Soil_75_D","Drying","SCL",50,"C25H24O16",5,1
"Soil_75_D","Drying","SCL",50,"C25H24O17",5,1
"Soil_75_D","Drying","SCL",50,"C25H24O18",5,1
"Soil_75_D","Drying","SCL",50,"C25H24O19",5,1
"Soil_75_D","Drying","SCL",50,"C25H24O1N6S2",5,1
"Soil_75_D","Drying","SCL",50,"C25H24O20",4,1
"Soil_75_D","Drying","SCL",50,"C25H24O21",3,1
"Soil_75_D","Drying","SCL",50,"C25H24O8",5,1
"Soil_75_D","Drying","SCL",50,"C25H24O9",5,1
"Soil_75_D","Drying","SCL",50,"C25H25O3S1P1",5,1
"Soil_75_D","Drying","SCL",50,"C25H25O4S1P1",5,1
"Soil_75_D","Drying","SCL",50,"C25H25O5S1P1",5,1
"Soil_75_D","Drying","SCL",50,"C25H26O10",5,1
"Soil_75_D","Drying","SCL",50,"C25H26O11",5,1
"Soil_75_D","Drying","SCL",50,"C25H26O12",5,1
"Soil_75_D","Drying","SCL",50,"C25H26O13",5,1
"Soil_75_D","Drying","SCL",50,"C25H26O14",5,1
"Soil_75_D","Drying","SCL",50,"C25H26O15",5,1
"Soil_75_D","Drying","SCL",50,"C25H26O16",5,1
"Soil_75_D","Drying","SCL",50,"C25H26O17",5,1
"Soil_75_D","Drying","SCL",50,"C25H26O18",5,1
"Soil_75_D","Drying","SCL",50,"C25H26O19",5,1
"Soil_75_D","Drying","SCL",50,"C25H26O20",4,1
"Soil_75_D","Drying","SCL",50,"C25H26O7",4,1
"Soil_75_D","Drying","SCL",50,"C25H26O8",5,1
"Soil_75_D","Drying","SCL",50,"C25H26O9",5,1
"Soil_75_D","Drying","SCL",50,"C25H28O10",5,1
"Soil_75_D","Drying","SCL",50,"C25H28O11",5,1
"Soil_75_D","Drying","SCL",50,"C25H28O12",5,1
"Soil_75_D","Drying","SCL",50,"C25H28O13",5,1
"Soil_75_D","Drying","SCL",50,"C25H28O14",5,1
"Soil_75_D","Drying","SCL",50,"C25H28O15",5,1
"Soil_75_D","Drying","SCL",50,"C25H28O16",5,1
"Soil_75_D","Drying","SCL",50,"C25H28O17",5,1
"Soil_75_D","Drying","SCL",50,"C25H28O18",5,1
"Soil_75_D","Drying","SCL",50,"C25H28O19",4,1
"Soil_75_D","Drying","SCL",50,"C25H28O7",5,1
"Soil_75_D","Drying","SCL",50,"C25H28O8",5,1
"Soil_75_D","Drying","SCL",50,"C25H28O9",5,1
"Soil_75_D","Drying","SCL",50,"C25H30O10",5,1
"Soil_75_D","Drying","SCL",50,"C25H30O11",5,1
"Soil_75_D","Drying","SCL",50,"C25H30O12",5,1
"Soil_75_D","Drying","SCL",50,"C25H30O13",5,1
"Soil_75_D","Drying","SCL",50,"C25H30O14",5,1
"Soil_75_D","Drying","SCL",50,"C25H30O16",5,1
"Soil_75_D","Drying","SCL",50,"C25H30O17",5,1
"Soil_75_D","Drying","SCL",50,"C25H30O18",4,1
"Soil_75_D","Drying","SCL",50,"C25H30O6",5,1
"Soil_75_D","Drying","SCL",50,"C25H30O7",5,1
"Soil_75_D","Drying","SCL",50,"C25H30O8",5,1
"Soil_75_D","Drying","SCL",50,"C25H30O9",5,1
"Soil_75_D","Drying","SCL",50,"C25H32O10",5,1
"Soil_75_D","Drying","SCL",50,"C25H32O11",5,1
"Soil_75_D","Drying","SCL",50,"C25H32O12",5,1
"Soil_75_D","Drying","SCL",50,"C25H32O13",5,1
"Soil_75_D","Drying","SCL",50,"C25H32O14",5,1
"Soil_75_D","Drying","SCL",50,"C25H32O15",5,1
"Soil_75_D","Drying","SCL",50,"C25H32O16",5,1
"Soil_75_D","Drying","SCL",50,"C25H32O6",5,1
"Soil_75_D","Drying","SCL",50,"C25H32O7",5,1
"Soil_75_D","Drying","SCL",50,"C25H32O8",5,1
"Soil_75_D","Drying","SCL",50,"C25H32O9",5,1
"Soil_75_D","Drying","SCL",50,"C25H33O12P1",5,1
"Soil_75_D","Drying","SCL",50,"C25H34O10",5,1
"Soil_75_D","Drying","SCL",50,"C25H34O11",5,1
"Soil_75_D","Drying","SCL",50,"C25H34O12",5,1
"Soil_75_D","Drying","SCL",50,"C25H34O13",5,1
"Soil_75_D","Drying","SCL",50,"C25H34O14",5,1
"Soil_75_D","Drying","SCL",50,"C25H34O15",5,1
"Soil_75_D","Drying","SCL",50,"C25H34O5",4,1
"Soil_75_D","Drying","SCL",50,"C25H34O6",5,1
"Soil_75_D","Drying","SCL",50,"C25H34O7",5,1
"Soil_75_D","Drying","SCL",50,"C25H34O8",5,1
"Soil_75_D","Drying","SCL",50,"C25H34O9",5,1
"Soil_75_D","Drying","SCL",50,"C25H35O10P1",5,1
"Soil_75_D","Drying","SCL",50,"C25H35O11P1",5,1
"Soil_75_D","Drying","SCL",50,"C25H35O12P1",5,1
"Soil_75_D","Drying","SCL",50,"C25H35O4S2P1",5,1
"Soil_75_D","Drying","SCL",50,"C25H35O5S2P1",5,1
"Soil_75_D","Drying","SCL",50,"C25H35O6S2P1",5,1
"Soil_75_D","Drying","SCL",50,"C25H35O9P1",5,1
"Soil_75_D","Drying","SCL",50,"C25H36O10",5,1
"Soil_75_D","Drying","SCL",50,"C25H36O11",5,1
"Soil_75_D","Drying","SCL",50,"C25H36O12",5,1
"Soil_75_D","Drying","SCL",50,"C25H36O13",5,1
"Soil_75_D","Drying","SCL",50,"C25H36O14",5,1
"Soil_75_D","Drying","SCL",50,"C25H36O5",4,1
"Soil_75_D","Drying","SCL",50,"C25H36O6",5,1
"Soil_75_D","Drying","SCL",50,"C25H36O7",5,1
"Soil_75_D","Drying","SCL",50,"C25H36O8",5,1
"Soil_75_D","Drying","SCL",50,"C25H36O9",5,1
"Soil_75_D","Drying","SCL",50,"C25H37O10P1",5,1
"Soil_75_D","Drying","SCL",50,"C25H37O12P1",5,1
"Soil_75_D","Drying","SCL",50,"C25H37O2S2P1",4,1
"Soil_75_D","Drying","SCL",50,"C25H37O7P1",4,1
"Soil_75_D","Drying","SCL",50,"C25H37O8P1",5,1
"Soil_75_D","Drying","SCL",50,"C25H37O9P1",5,1
"Soil_75_D","Drying","SCL",50,"C25H38O10",5,1
"Soil_75_D","Drying","SCL",50,"C25H38O11",5,1
"Soil_75_D","Drying","SCL",50,"C25H38O12",5,1
"Soil_75_D","Drying","SCL",50,"C25H38O13",3,1
"Soil_75_D","Drying","SCL",50,"C25H38O6",5,1
"Soil_75_D","Drying","SCL",50,"C25H38O7",5,1
"Soil_75_D","Drying","SCL",50,"C25H38O8",5,1
"Soil_75_D","Drying","SCL",50,"C25H38O9",5,1
"Soil_75_D","Drying","SCL",50,"C25H39O10P1",5,1
"Soil_75_D","Drying","SCL",50,"C25H39O11P1",4,1
"Soil_75_D","Drying","SCL",50,"C25H39O12N1",4,1
"Soil_75_D","Drying","SCL",50,"C25H39O12P1",3,1
"Soil_75_D","Drying","SCL",50,"C25H39O7P1",5,1
"Soil_75_D","Drying","SCL",50,"C25H39O8P1",5,1
"Soil_75_D","Drying","SCL",50,"C25H39O9P1",5,1
"Soil_75_D","Drying","SCL",50,"C25H40O10",5,1
"Soil_75_D","Drying","SCL",50,"C25H40O11",5,1
"Soil_75_D","Drying","SCL",50,"C25H40O12",5,1
"Soil_75_D","Drying","SCL",50,"C25H40O6",3,1
"Soil_75_D","Drying","SCL",50,"C25H40O7",5,1
"Soil_75_D","Drying","SCL",50,"C25H40O8",5,1
"Soil_75_D","Drying","SCL",50,"C25H40O9",5,1
"Soil_75_D","Drying","SCL",50,"C25H41O10P1",3,1
"Soil_75_D","Drying","SCL",50,"C25H41O8P1",3,1
"Soil_75_D","Drying","SCL",50,"C25H41O9P1",3,1
"Soil_75_D","Drying","SCL",50,"C25H42O10",5,1
"Soil_75_D","Drying","SCL",50,"C25H42O11",5,1
"Soil_75_D","Drying","SCL",50,"C25H42O7",5,1
"Soil_75_D","Drying","SCL",50,"C25H42O8",5,1
"Soil_75_D","Drying","SCL",50,"C25H42O9",5,1
"Soil_75_D","Drying","SCL",50,"C25H43O11P1",3,1
"Soil_75_D","Drying","SCL",50,"C25H44O10",5,1
"Soil_75_D","Drying","SCL",50,"C25H44O6",3,1
"Soil_75_D","Drying","SCL",50,"C25H44O7",5,1
"Soil_75_D","Drying","SCL",50,"C25H44O8",5,1
"Soil_75_D","Drying","SCL",50,"C25H44O9",5,1
"Soil_75_D","Drying","SCL",50,"C25H46O6",3,1
"Soil_75_D","Drying","SCL",50,"C25H46O7",5,1
"Soil_75_D","Drying","SCL",50,"C25H46O8",5,1
"Soil_75_D","Drying","SCL",50,"C25H47O9N2P1",4,1
"Soil_75_D","Drying","SCL",50,"C25H7O11P1",3,1
"Soil_75_D","Drying","SCL",50,"C25H9O11P1",5,1
"Soil_75_D","Drying","SCL",50,"C25H9O4S2P1",3,1
"Soil_75_D","Drying","SCL",50,"C25H9O5S2P1",4,1
"Soil_75_D","Drying","SCL",50,"C25H9O9P1",4,1
"Soil_75_D","Drying","SCL",50,"C26H11O4N2P1",3,1
"Soil_75_D","Drying","SCL",50,"C26H11O5S2P1",5,1
"Soil_75_D","Drying","SCL",50,"C26H13O5N2P1",4,1
"Soil_75_D","Drying","SCL",50,"C26H13O5S2P1",5,1
"Soil_75_D","Drying","SCL",50,"C26H13O6N2P1",5,1
"Soil_75_D","Drying","SCL",50,"C26H14O16",4,1
"Soil_75_D","Drying","SCL",50,"C26H14O17",3,1
"Soil_75_D","Drying","SCL",50,"C26H15O4N2P1",4,1
"Soil_75_D","Drying","SCL",50,"C26H16O12",5,1
"Soil_75_D","Drying","SCL",50,"C26H16O13",5,1
"Soil_75_D","Drying","SCL",50,"C26H16O14",5,1
"Soil_75_D","Drying","SCL",50,"C26H16O15",5,1
"Soil_75_D","Drying","SCL",50,"C26H16O16",5,1
"Soil_75_D","Drying","SCL",50,"C26H16O17",5,1
"Soil_75_D","Drying","SCL",50,"C26H16O18",3,1
"Soil_75_D","Drying","SCL",50,"C26H16O19",4,1
"Soil_75_D","Drying","SCL",50,"C26H17O3N2P1",4,1
"Soil_75_D","Drying","SCL",50,"C26H17O4N2P1",4,1
"Soil_75_D","Drying","SCL",50,"C26H18O11",5,1
"Soil_75_D","Drying","SCL",50,"C26H18O12",5,1
"Soil_75_D","Drying","SCL",50,"C26H18O13",5,1
"Soil_75_D","Drying","SCL",50,"C26H18O14",5,1
"Soil_75_D","Drying","SCL",50,"C26H18O15",5,1
"Soil_75_D","Drying","SCL",50,"C26H18O16",5,1
"Soil_75_D","Drying","SCL",50,"C26H18O17",5,1
"Soil_75_D","Drying","SCL",50,"C26H18O18",5,1
"Soil_75_D","Drying","SCL",50,"C26H18O19",5,1
"Soil_75_D","Drying","SCL",50,"C26H18O20",4,1
"Soil_75_D","Drying","SCL",50,"C26H19O2N2P1",5,1
"Soil_75_D","Drying","SCL",50,"C26H19O3N2P1",3,1
"Soil_75_D","Drying","SCL",50,"C26H20O10",4,1
"Soil_75_D","Drying","SCL",50,"C26H20O11",5,1
"Soil_75_D","Drying","SCL",50,"C26H20O12",5,1
"Soil_75_D","Drying","SCL",50,"C26H20O13",5,1
"Soil_75_D","Drying","SCL",50,"C26H20O14",5,1
"Soil_75_D","Drying","SCL",50,"C26H20O15",5,1
"Soil_75_D","Drying","SCL",50,"C26H20O16",5,1
"Soil_75_D","Drying","SCL",50,"C26H20O17",5,1
"Soil_75_D","Drying","SCL",50,"C26H20O18",5,1
"Soil_75_D","Drying","SCL",50,"C26H20O19",5,1
"Soil_75_D","Drying","SCL",50,"C26H20O20",5,1
"Soil_75_D","Drying","SCL",50,"C26H20O7S1",5,1
"Soil_75_D","Drying","SCL",50,"C26H22O10",5,1
"Soil_75_D","Drying","SCL",50,"C26H22O11",5,1
"Soil_75_D","Drying","SCL",50,"C26H22O12",5,1
"Soil_75_D","Drying","SCL",50,"C26H22O13",5,1
"Soil_75_D","Drying","SCL",50,"C26H22O14",5,1
"Soil_75_D","Drying","SCL",50,"C26H22O15",5,1
"Soil_75_D","Drying","SCL",50,"C26H22O16",5,1
"Soil_75_D","Drying","SCL",50,"C26H22O17",5,1
"Soil_75_D","Drying","SCL",50,"C26H22O18",5,1
"Soil_75_D","Drying","SCL",50,"C26H22O19",5,1
"Soil_75_D","Drying","SCL",50,"C26H22O20",4,1
"Soil_75_D","Drying","SCL",50,"C26H22O21",4,1
"Soil_75_D","Drying","SCL",50,"C26H22O6S1",4,1
"Soil_75_D","Drying","SCL",50,"C26H22O7S1",4,1
"Soil_75_D","Drying","SCL",50,"C26H23O16N1",3,1
"Soil_75_D","Drying","SCL",50,"C26H24O10",5,1
"Soil_75_D","Drying","SCL",50,"C26H24O11",5,1
"Soil_75_D","Drying","SCL",50,"C26H24O12",5,1
"Soil_75_D","Drying","SCL",50,"C26H24O13",5,1
"Soil_75_D","Drying","SCL",50,"C26H24O14",5,1
"Soil_75_D","Drying","SCL",50,"C26H24O15",5,1
"Soil_75_D","Drying","SCL",50,"C26H24O16",5,1
"Soil_75_D","Drying","SCL",50,"C26H24O17",5,1
"Soil_75_D","Drying","SCL",50,"C26H24O18",5,1
"Soil_75_D","Drying","SCL",50,"C26H24O19",5,1
"Soil_75_D","Drying","SCL",50,"C26H24O20",5,1
"Soil_75_D","Drying","SCL",50,"C26H24O21",4,1
"Soil_75_D","Drying","SCL",50,"C26H24O2N6S1",5,1
"Soil_75_D","Drying","SCL",50,"C26H24O6S1",5,1
"Soil_75_D","Drying","SCL",50,"C26H24O9",4,1
"Soil_75_D","Drying","SCL",50,"C26H25O2N6P1",5,1
"Soil_75_D","Drying","SCL",50,"C26H25O5S1P1",5,1
"Soil_75_D","Drying","SCL",50,"C26H26O10",5,1
"Soil_75_D","Drying","SCL",50,"C26H26O11",5,1
"Soil_75_D","Drying","SCL",50,"C26H26O12",5,1
"Soil_75_D","Drying","SCL",50,"C26H26O13",5,1
"Soil_75_D","Drying","SCL",50,"C26H26O14",5,1
"Soil_75_D","Drying","SCL",50,"C26H26O15",5,1
"Soil_75_D","Drying","SCL",50,"C26H26O16",5,1
"Soil_75_D","Drying","SCL",50,"C26H26O17",5,1
"Soil_75_D","Drying","SCL",50,"C26H26O18",5,1
"Soil_75_D","Drying","SCL",50,"C26H26O19",5,1
"Soil_75_D","Drying","SCL",50,"C26H26O1N6S2",5,1
"Soil_75_D","Drying","SCL",50,"C26H26O20",5,1
"Soil_75_D","Drying","SCL",50,"C26H26O8",4,1
"Soil_75_D","Drying","SCL",50,"C26H26O9",5,1
"Soil_75_D","Drying","SCL",50,"C26H27O4S1P1",4,1
"Soil_75_D","Drying","SCL",50,"C26H27O5S1P1",4,1
"Soil_75_D","Drying","SCL",50,"C26H28O10",5,1
"Soil_75_D","Drying","SCL",50,"C26H28O11",5,1
"Soil_75_D","Drying","SCL",50,"C26H28O12",5,1
"Soil_75_D","Drying","SCL",50,"C26H28O13",5,1
"Soil_75_D","Drying","SCL",50,"C26H28O14",5,1
"Soil_75_D","Drying","SCL",50,"C26H28O15",5,1
"Soil_75_D","Drying","SCL",50,"C26H28O16",5,1
"Soil_75_D","Drying","SCL",50,"C26H28O17",5,1
"Soil_75_D","Drying","SCL",50,"C26H28O18",5,1
"Soil_75_D","Drying","SCL",50,"C26H28O19",4,1
"Soil_75_D","Drying","SCL",50,"C26H28O20",3,1
"Soil_75_D","Drying","SCL",50,"C26H28O8",5,1
"Soil_75_D","Drying","SCL",50,"C26H28O9",5,1
"Soil_75_D","Drying","SCL",50,"C26H30O10",5,1
"Soil_75_D","Drying","SCL",50,"C26H30O11",5,1
"Soil_75_D","Drying","SCL",50,"C26H30O12",5,1
"Soil_75_D","Drying","SCL",50,"C26H30O13",5,1
"Soil_75_D","Drying","SCL",50,"C26H30O14",5,1
