"Core_assignment","treatment","texture","perc_sat","formula","n","presence"
"Soil_50_D","Drying","SCL",35,"C18H31O8P1",5,1
"Soil_50_D","Drying","SCL",35,"C18H31O9N1",5,1
"Soil_50_D","Drying","SCL",35,"C18H31O9P1",5,1
"Soil_50_D","Drying","SCL",35,"C18H32O6",5,1
"Soil_50_D","Drying","SCL",35,"C18H32O7",5,1
"Soil_50_D","Drying","SCL",35,"C18H32O8",5,1
"Soil_50_D","Drying","SCL",35,"C18H8O12",5,1
"Soil_50_D","Drying","SCL",35,"C19H10O10",5,1
"Soil_50_D","Drying","SCL",35,"C19H10O11",5,1
"Soil_50_D","Drying","SCL",35,"C19H10O12",5,1
"Soil_50_D","Drying","SCL",35,"C19H10O13",5,1
"Soil_50_D","Drying","SCL",35,"C19H10O9",5,1
"Soil_50_D","Drying","SCL",35,"C19H12O10",5,1
"Soil_50_D","Drying","SCL",35,"C19H12O11",5,1
"Soil_50_D","Drying","SCL",35,"C19H12O12",5,1
"Soil_50_D","Drying","SCL",35,"C19H12O13",5,1
"Soil_50_D","Drying","SCL",35,"C19H12O14",5,1
"Soil_50_D","Drying","SCL",35,"C19H12O15",5,1
"Soil_50_D","Drying","SCL",35,"C19H12O7",5,1
"Soil_50_D","Drying","SCL",35,"C19H12O8",5,1
"Soil_50_D","Drying","SCL",35,"C19H12O9",5,1
"Soil_50_D","Drying","SCL",35,"C19H13O10N1",5,1
"Soil_50_D","Drying","SCL",35,"C19H14O10",5,1
"Soil_50_D","Drying","SCL",35,"C19H14O11",5,1
"Soil_50_D","Drying","SCL",35,"C19H14O12",5,1
"Soil_50_D","Drying","SCL",35,"C19H14O13",5,1
"Soil_50_D","Drying","SCL",35,"C19H14O14",5,1
"Soil_50_D","Drying","SCL",35,"C19H14O15",5,1
"Soil_50_D","Drying","SCL",35,"C19H14O16",5,1
"Soil_50_D","Drying","SCL",35,"C19H14O8",5,1
"Soil_50_D","Drying","SCL",35,"C19H14O9",5,1
"Soil_50_D","Drying","SCL",35,"C19H15O10N1",5,1
"Soil_50_D","Drying","SCL",35,"C19H15O11N1",5,1
"Soil_50_D","Drying","SCL",35,"C19H15O13N1",5,1
"Soil_50_D","Drying","SCL",35,"C19H16O10",5,1
"Soil_50_D","Drying","SCL",35,"C19H16O11",5,1
"Soil_50_D","Drying","SCL",35,"C19H16O12",5,1
"Soil_50_D","Drying","SCL",35,"C19H16O13",5,1
"Soil_50_D","Drying","SCL",35,"C19H16O14",5,1
"Soil_50_D","Drying","SCL",35,"C19H16O15",5,1
"Soil_50_D","Drying","SCL",35,"C19H16O16",5,1
"Soil_50_D","Drying","SCL",35,"C19H16O17",5,1
"Soil_50_D","Drying","SCL",35,"C19H16O7",5,1
"Soil_50_D","Drying","SCL",35,"C19H16O8",5,1
"Soil_50_D","Drying","SCL",35,"C19H16O9",5,1
"Soil_50_D","Drying","SCL",35,"C19H17O10N1",5,1
"Soil_50_D","Drying","SCL",35,"C19H17O11N1",5,1
"Soil_50_D","Drying","SCL",35,"C19H17O12N1",5,1
"Soil_50_D","Drying","SCL",35,"C19H17O9N1",5,1
"Soil_50_D","Drying","SCL",35,"C19H18O10",5,1
"Soil_50_D","Drying","SCL",35,"C19H18O11",5,1
"Soil_50_D","Drying","SCL",35,"C19H18O12",5,1
"Soil_50_D","Drying","SCL",35,"C19H18O13",5,1
"Soil_50_D","Drying","SCL",35,"C19H18O14",5,1
"Soil_50_D","Drying","SCL",35,"C19H18O15",5,1
"Soil_50_D","Drying","SCL",35,"C19H18O16",5,1
"Soil_50_D","Drying","SCL",35,"C19H18O5",5,1
"Soil_50_D","Drying","SCL",35,"C19H18O6",5,1
"Soil_50_D","Drying","SCL",35,"C19H18O7",5,1
"Soil_50_D","Drying","SCL",35,"C19H18O8",5,1
"Soil_50_D","Drying","SCL",35,"C19H18O9",5,1
"Soil_50_D","Drying","SCL",35,"C19H19O10N1",5,1
"Soil_50_D","Drying","SCL",35,"C19H19O12N1",5,1
"Soil_50_D","Drying","SCL",35,"C19H19O9N1",5,1
"Soil_50_D","Drying","SCL",35,"C19H20O10",5,1
"Soil_50_D","Drying","SCL",35,"C19H20O10N2",5,1
"Soil_50_D","Drying","SCL",35,"C19H20O11",5,1
"Soil_50_D","Drying","SCL",35,"C19H20O12",5,1
"Soil_50_D","Drying","SCL",35,"C19H20O13",5,1
"Soil_50_D","Drying","SCL",35,"C19H20O14",5,1
"Soil_50_D","Drying","SCL",35,"C19H20O15",5,1
"Soil_50_D","Drying","SCL",35,"C19H20O16",5,1
"Soil_50_D","Drying","SCL",35,"C19H20O5",5,1
"Soil_50_D","Drying","SCL",35,"C19H20O6",5,1
"Soil_50_D","Drying","SCL",35,"C19H20O7",5,1
"Soil_50_D","Drying","SCL",35,"C19H20O8",5,1
"Soil_50_D","Drying","SCL",35,"C19H20O9",5,1
"Soil_50_D","Drying","SCL",35,"C19H20O9N2",5,1
"Soil_50_D","Drying","SCL",35,"C19H21O10N1",5,1
"Soil_50_D","Drying","SCL",35,"C19H21O11N1",5,1
"Soil_50_D","Drying","SCL",35,"C19H21O12N1",5,1
"Soil_50_D","Drying","SCL",35,"C19H21O13N1",5,1
"Soil_50_D","Drying","SCL",35,"C19H21O8N1",5,1
"Soil_50_D","Drying","SCL",35,"C19H22O10",5,1
"Soil_50_D","Drying","SCL",35,"C19H22O11",5,1
"Soil_50_D","Drying","SCL",35,"C19H22O12",5,1
"Soil_50_D","Drying","SCL",35,"C19H22O13",5,1
"Soil_50_D","Drying","SCL",35,"C19H22O14",5,1
"Soil_50_D","Drying","SCL",35,"C19H22O15",5,1
"Soil_50_D","Drying","SCL",35,"C19H22O5",5,1
"Soil_50_D","Drying","SCL",35,"C19H22O6",5,1
"Soil_50_D","Drying","SCL",35,"C19H22O7",5,1
"Soil_50_D","Drying","SCL",35,"C19H22O8",5,1
"Soil_50_D","Drying","SCL",35,"C19H22O9",5,1
"Soil_50_D","Drying","SCL",35,"C19H23O10N1",5,1
"Soil_50_D","Drying","SCL",35,"C19H23O11N1",5,1
"Soil_50_D","Drying","SCL",35,"C19H23O9N1",5,1
"Soil_50_D","Drying","SCL",35,"C19H24O10",5,1
"Soil_50_D","Drying","SCL",35,"C19H24O11",5,1
"Soil_50_D","Drying","SCL",35,"C19H24O12",5,1
"Soil_50_D","Drying","SCL",35,"C19H24O13",5,1
"Soil_50_D","Drying","SCL",35,"C19H24O14",5,1
"Soil_50_D","Drying","SCL",35,"C19H24O4",5,1
"Soil_50_D","Drying","SCL",35,"C19H24O5",5,1
"Soil_50_D","Drying","SCL",35,"C19H24O6",5,1
"Soil_50_D","Drying","SCL",35,"C19H24O7",5,1
"Soil_50_D","Drying","SCL",35,"C19H24O8",5,1
"Soil_50_D","Drying","SCL",35,"C19H24O9",5,1
"Soil_50_D","Drying","SCL",35,"C19H25O10N1",5,1
"Soil_50_D","Drying","SCL",35,"C19H25O9N1",5,1
"Soil_50_D","Drying","SCL",35,"C19H26O10",5,1
"Soil_50_D","Drying","SCL",35,"C19H26O11",5,1
"Soil_50_D","Drying","SCL",35,"C19H26O12",5,1
"Soil_50_D","Drying","SCL",35,"C19H26O13",5,1
"Soil_50_D","Drying","SCL",35,"C19H26O4",5,1
"Soil_50_D","Drying","SCL",35,"C19H26O5",5,1
"Soil_50_D","Drying","SCL",35,"C19H26O6",5,1
"Soil_50_D","Drying","SCL",35,"C19H26O7",5,1
"Soil_50_D","Drying","SCL",35,"C19H26O8",5,1
"Soil_50_D","Drying","SCL",35,"C19H26O9",5,1
"Soil_50_D","Drying","SCL",35,"C19H27O11N1",5,1
"Soil_50_D","Drying","SCL",35,"C19H28O10",5,1
"Soil_50_D","Drying","SCL",35,"C19H28O11",5,1
"Soil_50_D","Drying","SCL",35,"C19H28O12",5,1
"Soil_50_D","Drying","SCL",35,"C19H28O4",5,1
"Soil_50_D","Drying","SCL",35,"C19H28O5",5,1
"Soil_50_D","Drying","SCL",35,"C19H28O6",5,1
"Soil_50_D","Drying","SCL",35,"C19H28O7",5,1
"Soil_50_D","Drying","SCL",35,"C19H28O8",5,1
"Soil_50_D","Drying","SCL",35,"C19H28O9",5,1
"Soil_50_D","Drying","SCL",35,"C19H29O9P1",5,1
"Soil_50_D","Drying","SCL",35,"C19H30O10",5,1
"Soil_50_D","Drying","SCL",35,"C19H30O5",5,1
"Soil_50_D","Drying","SCL",35,"C19H30O6",5,1
"Soil_50_D","Drying","SCL",35,"C19H30O7",5,1
"Soil_50_D","Drying","SCL",35,"C19H30O8",5,1
"Soil_50_D","Drying","SCL",35,"C19H30O9",5,1
"Soil_50_D","Drying","SCL",35,"C19H31O9P1",5,1
"Soil_50_D","Drying","SCL",35,"C19H32O3S1",5,1
"Soil_50_D","Drying","SCL",35,"C19H32O5",5,1
"Soil_50_D","Drying","SCL",35,"C19H32O6",5,1
"Soil_50_D","Drying","SCL",35,"C19H32O7",5,1
"Soil_50_D","Drying","SCL",35,"C19H32O8",5,1
"Soil_50_D","Drying","SCL",35,"C19H32O9",5,1
"Soil_50_D","Drying","SCL",35,"C19H33O8P1",5,1
"Soil_50_D","Drying","SCL",35,"C19H34O6",5,1
"Soil_50_D","Drying","SCL",35,"C19H34O8",5,1
"Soil_50_D","Drying","SCL",35,"C19H41O7N2P1",5,1
"Soil_50_D","Drying","SCL",35,"C19H8O11",5,1
"Soil_50_D","Drying","SCL",35,"C20H10O10",5,1
"Soil_50_D","Drying","SCL",35,"C20H10O11",5,1
"Soil_50_D","Drying","SCL",35,"C20H10O12",5,1
"Soil_50_D","Drying","SCL",35,"C20H10O13",5,1
"Soil_50_D","Drying","SCL",35,"C20H10O14",5,1
"Soil_50_D","Drying","SCL",35,"C20H10O9",5,1
"Soil_50_D","Drying","SCL",35,"C20H12O10",5,1
"Soil_50_D","Drying","SCL",35,"C20H12O11",5,1
"Soil_50_D","Drying","SCL",35,"C20H12O12",5,1
"Soil_50_D","Drying","SCL",35,"C20H12O13",5,1
"Soil_50_D","Drying","SCL",35,"C20H12O14",5,1
"Soil_50_D","Drying","SCL",35,"C20H12O15",5,1
"Soil_50_D","Drying","SCL",35,"C20H12O7",5,1
"Soil_50_D","Drying","SCL",35,"C20H12O8",5,1
"Soil_50_D","Drying","SCL",35,"C20H12O9",5,1
"Soil_50_D","Drying","SCL",35,"C20H14O10",5,1
"Soil_50_D","Drying","SCL",35,"C20H14O11",5,1
"Soil_50_D","Drying","SCL",35,"C20H14O12",5,1
"Soil_50_D","Drying","SCL",35,"C20H14O13",5,1
"Soil_50_D","Drying","SCL",35,"C20H14O14",5,1
"Soil_50_D","Drying","SCL",35,"C20H14O15",5,1
"Soil_50_D","Drying","SCL",35,"C20H14O16",5,1
"Soil_50_D","Drying","SCL",35,"C20H14O7",5,1
"Soil_50_D","Drying","SCL",35,"C20H14O8",5,1
"Soil_50_D","Drying","SCL",35,"C20H14O9",5,1
"Soil_50_D","Drying","SCL",35,"C20H15O11N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H15O12N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H15O13N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H16O10",5,1
"Soil_50_D","Drying","SCL",35,"C20H16O11",5,1
"Soil_50_D","Drying","SCL",35,"C20H16O12",5,1
"Soil_50_D","Drying","SCL",35,"C20H16O13",5,1
"Soil_50_D","Drying","SCL",35,"C20H16O14",5,1
"Soil_50_D","Drying","SCL",35,"C20H16O15",5,1
"Soil_50_D","Drying","SCL",35,"C20H16O16",5,1
"Soil_50_D","Drying","SCL",35,"C20H16O17",5,1
"Soil_50_D","Drying","SCL",35,"C20H16O7",5,1
"Soil_50_D","Drying","SCL",35,"C20H16O8",5,1
"Soil_50_D","Drying","SCL",35,"C20H16O9",5,1
"Soil_50_D","Drying","SCL",35,"C20H17O11N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H17O12N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H17O13N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H18O10",5,1
"Soil_50_D","Drying","SCL",35,"C20H18O11",5,1
"Soil_50_D","Drying","SCL",35,"C20H18O12",5,1
"Soil_50_D","Drying","SCL",35,"C20H18O13",5,1
"Soil_50_D","Drying","SCL",35,"C20H18O14",5,1
"Soil_50_D","Drying","SCL",35,"C20H18O15",5,1
"Soil_50_D","Drying","SCL",35,"C20H18O16",5,1
"Soil_50_D","Drying","SCL",35,"C20H18O17",5,1
"Soil_50_D","Drying","SCL",35,"C20H18O6",5,1
"Soil_50_D","Drying","SCL",35,"C20H18O7",5,1
"Soil_50_D","Drying","SCL",35,"C20H18O8",5,1
"Soil_50_D","Drying","SCL",35,"C20H18O9",5,1
"Soil_50_D","Drying","SCL",35,"C20H19O10N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H19O11N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H19O12N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H19O13N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H19O9N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H20O10",5,1
"Soil_50_D","Drying","SCL",35,"C20H20O11",5,1
"Soil_50_D","Drying","SCL",35,"C20H20O11N2",5,1
"Soil_50_D","Drying","SCL",35,"C20H20O12",5,1
"Soil_50_D","Drying","SCL",35,"C20H20O13",5,1
"Soil_50_D","Drying","SCL",35,"C20H20O14",5,1
"Soil_50_D","Drying","SCL",35,"C20H20O15",5,1
"Soil_50_D","Drying","SCL",35,"C20H20O16",5,1
"Soil_50_D","Drying","SCL",35,"C20H20O17",5,1
"Soil_50_D","Drying","SCL",35,"C20H20O6",5,1
"Soil_50_D","Drying","SCL",35,"C20H20O7",5,1
"Soil_50_D","Drying","SCL",35,"C20H20O8",5,1
"Soil_50_D","Drying","SCL",35,"C20H20O9",5,1
"Soil_50_D","Drying","SCL",35,"C20H21O10N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H21O11N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H21O12N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H22O10",5,1
"Soil_50_D","Drying","SCL",35,"C20H22O11",5,1
"Soil_50_D","Drying","SCL",35,"C20H22O12",5,1
"Soil_50_D","Drying","SCL",35,"C20H22O13",5,1
"Soil_50_D","Drying","SCL",35,"C20H22O14",5,1
"Soil_50_D","Drying","SCL",35,"C20H22O15",5,1
"Soil_50_D","Drying","SCL",35,"C20H22O16",5,1
"Soil_50_D","Drying","SCL",35,"C20H22O5",5,1
"Soil_50_D","Drying","SCL",35,"C20H22O6",5,1
"Soil_50_D","Drying","SCL",35,"C20H22O7",5,1
"Soil_50_D","Drying","SCL",35,"C20H22O8",5,1
"Soil_50_D","Drying","SCL",35,"C20H22O9",5,1
"Soil_50_D","Drying","SCL",35,"C20H23O11N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H23O12N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H23O9N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H24O10",5,1
"Soil_50_D","Drying","SCL",35,"C20H24O11",5,1
"Soil_50_D","Drying","SCL",35,"C20H24O12",5,1
"Soil_50_D","Drying","SCL",35,"C20H24O13",5,1
"Soil_50_D","Drying","SCL",35,"C20H24O14",5,1
"Soil_50_D","Drying","SCL",35,"C20H24O15",5,1
"Soil_50_D","Drying","SCL",35,"C20H24O5",5,1
"Soil_50_D","Drying","SCL",35,"C20H24O6",5,1
"Soil_50_D","Drying","SCL",35,"C20H24O6N4S1",5,1
"Soil_50_D","Drying","SCL",35,"C20H24O7",5,1
"Soil_50_D","Drying","SCL",35,"C20H24O8",5,1
"Soil_50_D","Drying","SCL",35,"C20H24O9",5,1
"Soil_50_D","Drying","SCL",35,"C20H25O10N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H25O11N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H25O12N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H25O8N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H25O9N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H26O10",5,1
"Soil_50_D","Drying","SCL",35,"C20H26O11",5,1
"Soil_50_D","Drying","SCL",35,"C20H26O12",5,1
"Soil_50_D","Drying","SCL",35,"C20H26O13",5,1
"Soil_50_D","Drying","SCL",35,"C20H26O14",5,1
"Soil_50_D","Drying","SCL",35,"C20H26O4",5,1
"Soil_50_D","Drying","SCL",35,"C20H26O5",5,1
"Soil_50_D","Drying","SCL",35,"C20H26O6",5,1
"Soil_50_D","Drying","SCL",35,"C20H26O6N4S1",5,1
"Soil_50_D","Drying","SCL",35,"C20H26O7",5,1
"Soil_50_D","Drying","SCL",35,"C20H26O8",5,1
"Soil_50_D","Drying","SCL",35,"C20H26O9",5,1
"Soil_50_D","Drying","SCL",35,"C20H27O10N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H27O11N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H27O8N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H28O10",5,1
"Soil_50_D","Drying","SCL",35,"C20H28O11",5,1
"Soil_50_D","Drying","SCL",35,"C20H28O12",5,1
"Soil_50_D","Drying","SCL",35,"C20H28O13",5,1
"Soil_50_D","Drying","SCL",35,"C20H28O4",5,1
"Soil_50_D","Drying","SCL",35,"C20H28O5",5,1
"Soil_50_D","Drying","SCL",35,"C20H28O6",5,1
"Soil_50_D","Drying","SCL",35,"C20H28O7",5,1
"Soil_50_D","Drying","SCL",35,"C20H28O8",5,1
"Soil_50_D","Drying","SCL",35,"C20H28O9",5,1
"Soil_50_D","Drying","SCL",35,"C20H29O10N1",5,1
"Soil_50_D","Drying","SCL",35,"C20H30O10",5,1
"Soil_50_D","Drying","SCL",35,"C20H30O11",5,1
"Soil_50_D","Drying","SCL",35,"C20H30O12",5,1
"Soil_50_D","Drying","SCL",35,"C20H30O4",5,1
"Soil_50_D","Drying","SCL",35,"C20H30O5",5,1
"Soil_50_D","Drying","SCL",35,"C20H30O6",5,1
"Soil_50_D","Drying","SCL",35,"C20H30O7",5,1
"Soil_50_D","Drying","SCL",35,"C20H30O8",5,1
"Soil_50_D","Drying","SCL",35,"C20H30O9",5,1
"Soil_50_D","Drying","SCL",35,"C20H31O9P1",5,1
"Soil_50_D","Drying","SCL",35,"C20H32O10",5,1
"Soil_50_D","Drying","SCL",35,"C20H32O11",5,1
"Soil_50_D","Drying","SCL",35,"C20H32O5",5,1
"Soil_50_D","Drying","SCL",35,"C20H32O6",5,1
"Soil_50_D","Drying","SCL",35,"C20H32O7",5,1
"Soil_50_D","Drying","SCL",35,"C20H32O8",5,1
"Soil_50_D","Drying","SCL",35,"C20H32O9",5,1
"Soil_50_D","Drying","SCL",35,"C20H34O10",5,1
"Soil_50_D","Drying","SCL",35,"C20H34O6",5,1
"Soil_50_D","Drying","SCL",35,"C20H34O7",5,1
"Soil_50_D","Drying","SCL",35,"C20H34O8",5,1
"Soil_50_D","Drying","SCL",35,"C20H34O9",5,1
"Soil_50_D","Drying","SCL",35,"C20H35O9P1",5,1
"Soil_50_D","Drying","SCL",35,"C20H36O6",5,1
"Soil_50_D","Drying","SCL",35,"C20H36O7",5,1
"Soil_50_D","Drying","SCL",35,"C20H36O8",5,1
"Soil_50_D","Drying","SCL",35,"C21H10O11",5,1
"Soil_50_D","Drying","SCL",35,"C21H10O12",5,1
"Soil_50_D","Drying","SCL",35,"C21H10O13",5,1
"Soil_50_D","Drying","SCL",35,"C21H10O14",5,1
"Soil_50_D","Drying","SCL",35,"C21H12O10",5,1
"Soil_50_D","Drying","SCL",35,"C21H12O11",5,1
"Soil_50_D","Drying","SCL",35,"C21H12O12",5,1
"Soil_50_D","Drying","SCL",35,"C21H12O13",5,1
"Soil_50_D","Drying","SCL",35,"C21H12O14",5,1
"Soil_50_D","Drying","SCL",35,"C21H12O15",5,1
"Soil_50_D","Drying","SCL",35,"C21H12O9",5,1
"Soil_50_D","Drying","SCL",35,"C21H14O10",5,1
"Soil_50_D","Drying","SCL",35,"C21H14O11",5,1
"Soil_50_D","Drying","SCL",35,"C21H14O12",5,1
"Soil_50_D","Drying","SCL",35,"C21H14O13",5,1
"Soil_50_D","Drying","SCL",35,"C21H14O14",5,1
"Soil_50_D","Drying","SCL",35,"C21H14O15",5,1
"Soil_50_D","Drying","SCL",35,"C21H14O16",5,1
"Soil_50_D","Drying","SCL",35,"C21H14O8",5,1
"Soil_50_D","Drying","SCL",35,"C21H14O9",5,1
"Soil_50_D","Drying","SCL",35,"C21H15O11N1",5,1
"Soil_50_D","Drying","SCL",35,"C21H15O12N1",5,1
"Soil_50_D","Drying","SCL",35,"C21H16O10",5,1
"Soil_50_D","Drying","SCL",35,"C21H16O11",5,1
"Soil_50_D","Drying","SCL",35,"C21H16O12",5,1
"Soil_50_D","Drying","SCL",35,"C21H16O13",5,1
"Soil_50_D","Drying","SCL",35,"C21H16O14",5,1
"Soil_50_D","Drying","SCL",35,"C21H16O15",5,1
"Soil_50_D","Drying","SCL",35,"C21H16O16",5,1
"Soil_50_D","Drying","SCL",35,"C21H16O17",5,1
"Soil_50_D","Drying","SCL",35,"C21H16O8",5,1
"Soil_50_D","Drying","SCL",35,"C21H16O9",5,1
"Soil_50_D","Drying","SCL",35,"C21H17O11N1",5,1
"Soil_50_D","Drying","SCL",35,"C21H17O12N1",5,1
"Soil_50_D","Drying","SCL",35,"C21H17O13N1",5,1
"Soil_50_D","Drying","SCL",35,"C21H18O10",5,1
"Soil_50_D","Drying","SCL",35,"C21H18O11",5,1
"Soil_50_D","Drying","SCL",35,"C21H18O12",5,1
"Soil_50_D","Drying","SCL",35,"C21H18O13",5,1
"Soil_50_D","Drying","SCL",35,"C21H18O14",5,1
"Soil_50_D","Drying","SCL",35,"C21H18O15",5,1
"Soil_50_D","Drying","SCL",35,"C21H18O16",5,1
"Soil_50_D","Drying","SCL",35,"C21H18O17",5,1
"Soil_50_D","Drying","SCL",35,"C21H18O7",5,1
"Soil_50_D","Drying","SCL",35,"C21H18O8",5,1
"Soil_50_D","Drying","SCL",35,"C21H18O9",5,1
"Soil_50_D","Drying","SCL",35,"C21H19O10N1",5,1
"Soil_50_D","Drying","SCL",35,"C21H19O11N1",5,1
"Soil_50_D","Drying","SCL",35,"C21H19O12N1",5,1
"Soil_50_D","Drying","SCL",35,"C21H19O13N1",5,1
"Soil_50_D","Drying","SCL",35,"C21H20O10",5,1
"Soil_50_D","Drying","SCL",35,"C21H20O11",5,1
"Soil_50_D","Drying","SCL",35,"C21H20O12",5,1
"Soil_50_D","Drying","SCL",35,"C21H20O13",5,1
"Soil_50_D","Drying","SCL",35,"C21H20O14",5,1
"Soil_50_D","Drying","SCL",35,"C21H20O15",5,1
"Soil_50_D","Drying","SCL",35,"C21H20O16",5,1
"Soil_50_D","Drying","SCL",35,"C21H20O17",5,1
"Soil_50_D","Drying","SCL",35,"C21H20O6",5,1
"Soil_50_D","Drying","SCL",35,"C21H20O7",5,1
"Soil_50_D","Drying","SCL",35,"C21H20O8",5,1
"Soil_50_D","Drying","SCL",35,"C21H20O9",5,1
"Soil_50_D","Drying","SCL",35,"C21H21O10N1",5,1
"Soil_50_D","Drying","SCL",35,"C21H21O11N1",5,1
"Soil_50_D","Drying","SCL",35,"C21H21O12N1",5,1
"Soil_50_D","Drying","SCL",35,"C21H21O13N1",5,1
"Soil_50_D","Drying","SCL",35,"C21H22O10",5,1
"Soil_50_D","Drying","SCL",35,"C21H22O11",5,1
"Soil_50_D","Drying","SCL",35,"C21H22O12",5,1
"Soil_50_D","Drying","SCL",35,"C21H22O13",5,1
"Soil_50_D","Drying","SCL",35,"C21H22O14",5,1
"Soil_50_D","Drying","SCL",35,"C21H22O15",5,1
"Soil_50_D","Drying","SCL",35,"C21H22O16",5,1
"Soil_50_D","Drying","SCL",35,"C21H22O17",5,1
"Soil_50_D","Drying","SCL",35,"C21H22O6",5,1
"Soil_50_D","Drying","SCL",35,"C21H22O7",5,1
"Soil_50_D","Drying","SCL",35,"C21H22O8",5,1
"Soil_50_D","Drying","SCL",35,"C21H22O9",5,1
"Soil_50_D","Drying","SCL",35,"C21H23O11N1",5,1
"Soil_50_D","Drying","SCL",35,"C21H23O12N1",5,1
"Soil_50_D","Drying","SCL",35,"C21H24O10",5,1
"Soil_50_D","Drying","SCL",35,"C21H24O11",5,1
"Soil_50_D","Drying","SCL",35,"C21H24O12",5,1
"Soil_50_D","Drying","SCL",35,"C21H24O13",5,1
"Soil_50_D","Drying","SCL",35,"C21H24O14",5,1
"Soil_50_D","Drying","SCL",35,"C21H24O15",5,1
"Soil_50_D","Drying","SCL",35,"C21H24O16",5,1
"Soil_50_D","Drying","SCL",35,"C21H24O5",5,1
"Soil_50_D","Drying","SCL",35,"C21H24O6",5,1
"Soil_50_D","Drying","SCL",35,"C21H24O7",5,1
"Soil_50_D","Drying","SCL",35,"C21H24O8",5,1
"Soil_50_D","Drying","SCL",35,"C21H24O9",5,1
"Soil_50_D","Drying","SCL",35,"C21H25O10N1",5,1
"Soil_50_D","Drying","SCL",35,"C21H25O12N1",5,1
"Soil_50_D","Drying","SCL",35,"C21H25O8N1",5,1
"Soil_50_D","Drying","SCL",35,"C21H25O9N1",5,1
"Soil_50_D","Drying","SCL",35,"C21H26O10",5,1
"Soil_50_D","Drying","SCL",35,"C21H26O11",5,1
"Soil_50_D","Drying","SCL",35,"C21H26O12",5,1
"Soil_50_D","Drying","SCL",35,"C21H26O13",5,1
"Soil_50_D","Drying","SCL",35,"C21H26O14",5,1
"Soil_50_D","Drying","SCL",35,"C21H26O15",5,1
"Soil_50_D","Drying","SCL",35,"C21H26O5",5,1
"Soil_50_D","Drying","SCL",35,"C21H26O6",5,1
"Soil_50_D","Drying","SCL",35,"C21H26O7",5,1
"Soil_50_D","Drying","SCL",35,"C21H26O8",5,1
"Soil_50_D","Drying","SCL",35,"C21H26O9",5,1
"Soil_50_D","Drying","SCL",35,"C21H27O10N1",5,1
"Soil_50_D","Drying","SCL",35,"C21H27O11N1",5,1
"Soil_50_D","Drying","SCL",35,"C21H27O9N1",5,1
"Soil_50_D","Drying","SCL",35,"C21H28O10",5,1
"Soil_50_D","Drying","SCL",35,"C21H28O11",5,1
"Soil_50_D","Drying","SCL",35,"C21H28O12",5,1
"Soil_50_D","Drying","SCL",35,"C21H28O13",5,1
"Soil_50_D","Drying","SCL",35,"C21H28O14",5,1
"Soil_50_D","Drying","SCL",35,"C21H28O5",5,1
"Soil_50_D","Drying","SCL",35,"C21H28O6",5,1
"Soil_50_D","Drying","SCL",35,"C21H28O7",5,1
"Soil_50_D","Drying","SCL",35,"C21H28O8",5,1
"Soil_50_D","Drying","SCL",35,"C21H28O9",5,1
"Soil_50_D","Drying","SCL",35,"C21H30O10",5,1
"Soil_50_D","Drying","SCL",35,"C21H30O11",5,1
"Soil_50_D","Drying","SCL",35,"C21H30O12",5,1
"Soil_50_D","Drying","SCL",35,"C21H30O5",5,1
"Soil_50_D","Drying","SCL",35,"C21H30O6",5,1
"Soil_50_D","Drying","SCL",35,"C21H30O7",5,1
"Soil_50_D","Drying","SCL",35,"C21H30O8",5,1
"Soil_50_D","Drying","SCL",35,"C21H30O9",5,1
"Soil_50_D","Drying","SCL",35,"C21H31O10N1",5,1
"Soil_50_D","Drying","SCL",35,"C21H31O9N1",5,1
"Soil_50_D","Drying","SCL",35,"C21H32O10",5,1
"Soil_50_D","Drying","SCL",35,"C21H32O11",5,1
"Soil_50_D","Drying","SCL",35,"C21H32O12",5,1
"Soil_50_D","Drying","SCL",35,"C21H32O5",5,1
"Soil_50_D","Drying","SCL",35,"C21H32O6",5,1
"Soil_50_D","Drying","SCL",35,"C21H32O7",5,1
