"Inst_blank_0313_neg: 100 scans, H1=0.1, H2=0.5, TOF=0.0009, Q1=250, Ex Amp=8.75, neb=0.5 ",,,,,
"Acquired   03/13/2020,   10:35  AM",,,,,
#,m/z,I,S/N,Res.,
2177,549.301177,680542,3.7,326844,
2178,549.33786,611422,3.2,176402,
2179,549.392714,1292127,8,291406,
2180,549.452556,818016,4.7,311640,
2181,549.488702,637024,3.4,287581,
2182,549.56212,735713,4.1,307196,
2183,550.988916,1482614,9.3,334071,
2184,551.278076,931450,5.5,324694,
2185,551.359394,671611,3.7,165995,
2186,551.468232,1311101,8.1,329171,
2187,551.5046,2733438,18.1,293394,
2188,552.312299,642186,3.5,370948,
2189,552.499904,654349,3.5,303349,
2190,552.508197,983693,5.8,338588,
2191,553.423766,724380,4,328407,
2192,553.447548,883869,5.1,355363,
2193,553.483974,2044317,13.3,283849,
2194,554.09722,712552,3.9,237874,
2195,554.487302,785326,4.5,375066,
2196,555.141071,2340794,15.3,307102,
2197,555.167613,1637306,10.4,295174,
2198,555.17081,1513402,9.5,302745,
2199,555.309233,639933,3.4,352510,
2200,555.348416,888253,5.2,295880,
2201,555.354084,1049533,6.3,287072,
2202,555.42689,1169855,7.1,372620,
2203,555.442035,1339839,8.3,317888,
2204,556.144602,866252,5,412639,
2205,556.17077,627276,3.4,358220,
2206,557.156929,1647582,10.5,318718,
2207,557.306071,599265,3.2,349817,
2208,557.33354,1083362,6.6,261432,
2209,557.42122,754787,4.3,244393,
2210,557.454997,619492,3.3,370385,
2211,559.197642,699910,3.9,405735,
2212,559.212803,1181702,7.3,364349,
2213,559.306786,3376136,22.7,295504,
2214,559.321844,927496,5.5,362482,
2215,559.471051,1998347,13,274141,
2216,560.164003,793881,4.5,306437,
2217,560.310264,1462812,9.2,337501,
2218,560.47436,668959,3.7,355191,
2219,560.583713,576545,3,328913,
2220,560.710157,586020,3.1,159948,
2221,561.09419,3089452,20.6,312391,
2222,561.213369,2072110,13.5,314827,
2223,561.258681,2801199,18.6,276738,
2224,561.301382,634416,3.4,348165,
2225,561.33798,867889,5.1,297511,
2226,561.486629,2401844,15.8,292795,
2227,561.489434,768564,4.4,448318,
2228,561.561972,591669,3.1,361074,
2229,562.097519,1116224,6.8,298531,
2230,562.21678,861763,5,376653,
2231,562.261923,665156,3.6,297446,
2232,562.489888,821576,4.7,293156,
2233,563.33793,1994842,13,279438,
2234,563.408183,886364,5.2,274154,
2235,563.504767,1143390,7,352278,
2236,563.552378,6348895,43.5,293997,
2237,563.577751,642911,3.5,400797,
2238,564.341366,939120,5.6,324484,
2239,564.507682,576115,3,407449,
2240,564.555744,2569332,17,297798,
2241,565.111251,1120384,6.8,340800,
2242,565.483974,684680,3.8,290223,
2243,565.520485,2051209,13.4,311194,
2244,566.52375,1044383,6.3,327456,
2245,567.104644,584108,3.1,331870,
2246,567.127034,1085356,6.6,303977,
2247,567.300173,1341616,8.4,326307,
2248,567.390683,714418,4,315367,
2249,567.46325,1218996,7.5,265876,
2250,568.458685,1064650,6.4,305846,
2251,569.15676,3409113,22.9,279365,
2252,569.332989,599389,3.2,326791,
2253,569.369667,1341150,8.4,324164,
2254,569.406039,729823,4.1,304493,
2255,569.441962,620768,3.3,215450,
2256,570.15182,792048,4.5,267897,
2257,570.160217,1164528,7.1,324802,
2258,571.172429,2365190,15.6,281251,
2259,571.348878,588938,3.1,298551,
2260,571.437138,1154828,7.1,328474,
2261,571.497895,1079566,6.5,279727,
2262,572.073772,1354011,8.5,157885,
2263,572.175645,979229,5.8,370802,
2264,573.19214,944691,5.6,378793,
2265,575.150153,674399,3.7,313644,
2266,575.20796,1365856,8.5,277038,
2267,575.3599,591332,3.1,328967,
2268,575.408286,595045,3.1,324984,
2269,575.431643,611301,3.3,301620,
2270,575.468392,609766,3.2,273024,
2271,576.211241,838006,4.8,292276,
2272,576.757503,1323394,8.2,334413,
2273,577.165864,695947,3.8,316019,
2274,577.214985,5644685,38.6,291746,
2275,577.223471,6486413,44.5,288061,
2276,577.332926,651919,3.5,346236,
2277,577.424006,5964177,40.8,275348,
2278,577.484217,1255570,7.8,296939,
2279,577.593174,638229,3.5,271184,
2280,578.218085,1101218,6.7,265080,
2281,578.226851,2189218,14.4,272233,
2282,578.427394,2507175,16.7,296733,
2283,579.104786,1378741,8.7,281386,
2284,579.439699,1050556,6.4,333762,
2285,579.462985,629949,3.4,389686,
2286,579.49952,1927102,12.6,258756,
2287,579.535948,1470910,9.4,292044,
2288,580.503061,790739,4.5,285769,
2289,580.539329,782292,4.5,362141,
2290,581.147162,734432,4.1,287282,
2291,581.288769,913891,5.4,373348,
2292,581.294886,961507,5.8,292517,
2293,581.455393,2172903,14.3,165537,
2294,581.479182,789735,4.5,272282,
2295,581.51536,1239784,7.7,229010,
2296,581.526445,688872,3.8,360698,
2297,582.458594,790011,4.5,268650,
2298,582.474247,770299,4.4,321563,
2299,583.064376,4524552,30.9,271459,
2300,583.346442,1165581,7.2,223860,
2301,583.385384,1080846,6.6,265404,
2302,583.458212,1307663,8.2,273064,
2303,583.47346,1578000,10.1,274567,
2304,584.067843,787739,4.5,336103,
2305,584.110374,607644,3.2,316360,
2306,584.167872,1262621,7.9,298138,
2307,584.349684,592545,3.1,348759,
2308,584.476688,652579,3.6,338905,
2309,585.151749,591664,3.1,359374,
2310,585.328396,797236,4.6,202215,
2311,585.364796,972596,5.8,273917,
2312,585.486499,804279,4.6,124117,
2313,586.089503,696898,3.9,224706,
2314,587.095688,1643092,10.6,277557,
2315,587.167317,2006614,13.1,264719,
2316,587.432103,616026,3.3,403014,
2317,587.502418,1404252,8.9,242244,
2318,588.170306,764007,4.4,261339,
2319,588.451065,615532,3.3,288656,
2320,589.182563,619641,3.3,319256,
2321,589.223579,897274,5.3,262315,
2322,589.344269,19686012,138.1,277927,
2323,589.517815,761855,4.3,201595,
2324,590.08415,600840,3.2,275362,
2325,590.347671,5307020,36.5,275842,
2326,591.351219,745116,4.2,292787,
2327,591.363653,623516,3.4,268998,
2328,591.535844,650399,3.6,277753,
2329,591.583589,4913824,33.7,289383,
2330,592.587053,1776303,11.5,311731,
2331,593.120691,1583798,10.1,282775,
2332,593.160831,2429623,16.1,282318,
2333,593.47884,1271483,7.9,262715,
2334,593.551895,1323708,8.3,304506,
2335,593.590111,615229,3.3,291476,
2336,594.123593,674756,3.7,321201,
2337,594.163921,992709,6,311488,
2338,594.554799,578250,3,198422,
2339,595.436839,669397,3.7,327734,
2340,595.494816,1369302,8.6,264315,
2341,596.489716,1686753,10.9,310213,
2342,596.498035,611041,3.3,268485,
2343,597.395259,2132203,14,258242,
2344,597.401195,894699,5.3,302764,
2345,597.437405,750060,4.3,365863,
2346,597.452532,865772,5.1,362355,
2347,597.473911,770284,4.4,288708,
2348,597.493346,746732,4.2,284810,
2349,598.398758,948469,5.7,363165,
2350,598.406641,604150,3.2,94079,
2351,598.434343,587254,3.1,138412,
2352,598.739619,1665785,10.7,294614,
2353,599.157602,943869,5.6,354876,
2354,599.19701,1213693,7.5,311955,
2355,599.380915,758142,4.3,178808,
2356,599.411007,1435647,9.1,250516,
2357,599.468484,1250047,7.8,288742,
2358,599.529057,2320128,15.4,277723,
2359,600.123648,651781,3.6,322967,
2360,600.532389,845320,5,323864,
2361,601.183047,1935629,12.8,293819,
2362,601.311583,1341198,8.5,247994,
2363,601.347529,630414,3.4,257316,
2364,601.426559,13214478,93.2,258514,
2365,601.483998,624015,3.4,278593,
2366,601.526144,921615,5.5,316732,
2367,602.186658,773907,4.5,274233,
2368,602.314889,687508,3.8,254474,
2369,602.429837,5667605,39.4,264389,
2370,602.695045,1035030,6.3,343565,
2371,603.198434,869145,5.1,326535,
2372,603.362749,622618,3.4,172281,
2373,603.433355,1097754,6.8,241608,
2374,603.439625,2377498,15.9,289989,
2375,603.442388,2413338,16.2,255785,
2376,604.099861,693661,3.9,255740,
2377,604.44295,1322527,8.4,252170,
2378,604.445661,1336607,8.5,261604,
2379,605.218323,936994,5.6,275442,
2380,605.284852,1923874,12.7,250646,
2381,605.379001,866338,5.1,309404,
2382,605.454989,2935587,19.9,272628,
2383,605.457901,5446435,37.8,277776,
2384,606.458343,1303845,8.2,289405,
2385,606.461351,2479397,16.6,261849,
2386,607.234037,5288743,36.7,272623,
2387,607.464429,817447,4.8,269766,
2388,607.470954,1562407,10.1,288906,
2389,607.567097,1048871,6.4,316630,
2390,608.237347,1874728,12.3,260741,
2391,608.474335,813608,4.7,325417,
2392,609.1121,675368,3.8,362181,
2393,609.35898,626984,3.4,314782,
2394,609.416292,643624,3.5,285759,
2395,609.474225,601384,3.2,228856,
2396,609.486541,1951528,12.9,262345,
2397,609.509978,689448,3.9,316689,
2398,609.557825,1062696,6.5,226919,
2399,611.299135,610086,3.3,258975,
2400,611.326265,1162278,7.2,264487,
2401,611.432091,843046,5,259789,
2402,611.45308,907814,5.4,287121,
2403,611.489814,721702,4.1,235023,
2404,612.435248,658211,3.6,308413,
2405,613.173126,1918241,12.6,290924,
2406,613.390051,780576,4.5,291776,
2407,613.396076,1074464,6.6,289729,
2408,613.44781,1127200,7,332207,
2409,614.176509,815133,4.8,329271,
2410,615.363405,816407,4.8,235975,
2411,615.405812,1338647,8.5,287210,
2412,615.463213,700311,3.9,219476,
2413,616.063635,3257107,22.2,250193,
2414,616.194115,744211,4.3,282487,
2415,617.067101,1195277,7.5,307660,
2416,617.343138,594571,3.2,248985,
2417,617.379136,1021707,6.2,292093,
2418,617.42144,2265867,15.1,284225,
2419,618.424924,697987,3.9,211088,
2420,619.234252,862716,5.1,246839,
2421,619.358454,1217275,7.6,321300,
2422,619.39495,598779,3.2,148046,
2423,619.436902,970747,5.9,135867,
2424,619.639748,615929,3.3,336834,
2425,620.36179,600818,3.2,298657,
2426,620.721511,1489135,9.6,270106,
2427,621.241381,5706474,39.7,268638,
2428,621.373761,715496,4,315076,
2429,621.392833,5561064,38.6,266638,
2430,621.410318,651880,3.6,237655,
2431,621.452778,1065960,6.5,279795,
2432,621.54645,879591,5.2,286788,
2433,621.583004,1090534,6.7,261130,
2434,622.118462,870112,5.2,294314,
2435,622.244522,1376735,8.8,252182,
2436,622.39608,2348766,15.7,264690,
2437,623.057041,1178838,7.4,318743,
2438,623.244252,3177172,21.6,258382,
2439,623.350834,762707,4.4,256783,
2440,623.399612,570962,3,300852,
2441,623.408644,1453778,9.3,273941,
2442,623.452833,634065,3.5,257001,
2443,623.525704,758480,4.4,290666,
2444,624.247568,1678536,11,249310,
2445,625.251762,575675,3.1,354158,
2446,625.321266,1530554,10,272308,
2447,625.424236,4564665,31.8,258813,
2448,625.432732,738488,4.3,268685,
2449,625.468884,1627320,10.7,254515,
2450,625.787959,578740,3.1,265357,
2451,626.427482,2051243,13.7,250294,
2452,626.472184,708778,4,324713,
2453,626.548016,1490601,9.7,253929,
2454,627.08894,587937,3.2,197574,
2455,627.41166,795548,4.7,255996,
2456,627.439775,564380,3,403685,
2457,627.551515,749210,4.3,249404,
2458,627.560687,1399706,9,222012,
2459,628.563683,569867,3,287817,
2460,629.342771,612222,3.3,251380,
2461,629.379267,994942,6.1,285707,
2462,629.455478,1041020,6.4,246485,
2463,629.55755,583547,3.1,130490,
2464,630.079391,4301426,30,249784,
2465,631.082688,1427553,9.2,251724,
2466,631.094269,642657,3.6,124908,
2467,631.183874,569311,3,154470,
2468,631.358809,626396,3.4,305859,
2469,631.394628,1026395,6.3,287154,
2470,631.400331,690907,3.9,185413,
2471,632.187341,588365,3.2,328200,
2472,633.337413,580535,3.1,231314,
2473,633.370533,13521463,96.4,248478,
2474,633.374812,1109047,6.9,300892,
2475,633.410622,691510,3.9,265617,
2476,633.41648,828470,4.9,158867,
2477,634.374138,3647011,25.2,241786,
2478,634.614608,572958,3.1,273784,
2479,635.229203,776978,4.5,322019,
2480,635.377269,744719,4.3,128670,
2481,635.389857,998670,6.1,182535,
2482,635.432191,750861,4.3,277803,
2483,635.59845,607114,3.3,261963,
2484,637.244653,2721255,18.6,240562,
2485,637.447535,756962,4.4,254482,
2486,637.468672,651746,3.6,257329,
2487,637.589052,1059295,6.6,262546,
2488,638.146138,605907,3.3,322375,
2489,638.247917,1171152,7.4,239493,
2490,639.447929,982197,6,244467,
2491,639.484493,1827764,12.1,255729,
2492,639.520903,603571,3.3,358477,
2493,640.451409,753053,4.4,256860,
2494,640.487975,1089436,6.8,318431,
2495,641.023422,578959,3.1,130336,
2496,641.427518,953989,5.8,283636,
2497,641.463865,647300,3.6,278088,
2498,642.703731,905573,5.5,253603,
2499,643.223253,919896,5.6,204735,
2500,643.3583,571220,3.1,185388,
2501,645.374216,823070,4.9,239322,
2502,646.377767,711427,4.1,305337,
2503,647.35285,746727,4.3,271934,
2504,647.389769,1162470,7.3,279278,
2505,648.089959,2730194,18.6,234077,
2506,648.393379,639433,3.5,340449,
2507,649.074135,889013,5.3,321865,
2508,649.093194,838324,5,274593,
2509,649.311207,1433262,9.3,252620,
2510,649.40532,997547,6.1,299615,
2511,649.411996,737195,4.3,307568,
2512,649.577802,649126,3.6,352686,
2513,649.61491,827045,5,252650,
2514,650.361962,819598,4.9,321017,
2515,651.239144,1109619,7,293900,
2516,651.384534,691055,4,249557,
2517,651.420723,655726,3.7,280848,
2518,651.557364,745834,4.4,344043,
2519,652.003418,566620,3.1,311131,
2520,652.242463,666196,3.8,332938,
2521,653.138424,1043000,6.5,272922,
2522,653.254845,2268212,15.5,245232,
2523,653.463494,1359917,8.8,240679,
2524,653.500192,3335212,23.2,278740,
2525,654.258088,1141779,7.2,325361,
2526,654.503618,1190923,7.6,255181,
2527,654.579584,1049609,6.6,277684,
2528,655.352659,761839,4.5,328995,
2529,655.443129,866284,5.2,289518,
2530,655.582599,621544,3.5,312961,
2531,656.446246,561482,3,227971,
2532,657.030986,832439,5,320511,
2533,659.353523,567398,3.1,328862,
2534,661.369139,638493,3.6,208138,
2535,661.384714,621468,3.5,227469,
2536,661.405098,872987,5.3,274631,
2537,662.105493,1868546,12.5,243451,
2538,662.408819,559094,3,313093,
2539,662.91007,877284,5.3,330296,
2540,663.089578,1260253,8.1,303675,
2541,663.384624,642770,3.6,349964,
2542,663.421427,716241,4.1,316379,
2543,664.100186,779959,4.6,264771,
2544,664.625427,677923,3.9,238624,
2545,664.685333,663969,3.8,300846,
2546,665.255263,625675,3.5,249052,
2547,665.267393,3789450,26.5,233517,
2548,665.499976,852865,5.1,224558,
2549,665.573109,573502,3.1,195755,
2550,666.270783,1005155,6.3,221035,
2551,666.640646,742997,4.3,235111,
2552,667.25544,736828,4.3,145618,
2553,667.480197,589747,3.2,181403,
2554,667.515861,4511282,31.8,229406,
2555,668.519066,2122762,14.4,227221,
2556,669.347431,870632,5.3,125777,
2557,669.458866,1138916,7.2,220243,
2558,675.120185,945912,5.8,224795,
2559,677.39695,6825111,48.7,227547,
2560,677.645778,638604,3.6,285074,
2561,678.400237,2114668,14.5,237255,
2562,679.515794,922428,5.7,239376,
2563,680.115913,564130,3.1,259444,
2564,680.656713,571275,3.1,183343,
2565,681.249729,703985,4.1,307013,
2566,681.253387,607217,3.4,330921,
2567,681.495135,1022951,6.5,279410,
2568,681.531433,4781030,34.2,232828,
2569,682.534981,2074554,14.2,229235,
2570,682.63596,766390,4.6,316641,
2571,683.265532,2228123,15.3,235618,
2572,684.269017,1150833,7.4,236730,
2573,685.402294,594305,3.3,160705,
2574,686.667722,1415948,9.4,240768,
2575,687.249906,678644,3.9,193424,
2576,690.896708,730721,4.3,336778,
2577,692.657035,784412,4.7,328583,
2578,693.337384,863746,5.3,253345,
2579,693.531428,940538,5.9,278960,
2580,695.546961,5093808,36.5,221438,
2581,695.675031,639787,3.6,194120,
2582,696.550316,2311563,16,259349,
2583,697.164204,804213,4.9,293890,
2584,697.37314,624622,3.5,239760,
2585,697.490053,714090,4.2,304382,
2586,697.526504,576617,3.2,273495,
2587,698.179662,584018,3.2,291699,
2588,698.924498,557369,3,199758,
2589,705.676852,748399,4.4,263469,
2590,707.547348,695744,4.1,227949,
2591,708.090002,1167155,7.5,226803,
2592,709.293735,2030105,13.8,226119,
2593,709.526517,554772,3,305873,
2594,709.562823,3666963,25.8,212530,
2595,710.566216,1639935,11,223256,
2596,713.182346,1401298,9.2,271917,
2597,713.276173,1098704,7,263652,
2598,714.185607,626627,3.5,110321,
2599,721.422942,2352528,16.2,214483,
2600,721.562458,803216,4.8,257798,
2601,722.106029,2011024,13.7,222805,
2602,722.426605,590225,3.3,242530,
2603,722.565797,583057,3.2,299920,
2604,723.109258,774546,4.6,243820,
2605,723.578753,2881428,20.1,234554,
2606,723.672742,628373,3.5,249262,
2607,724.581822,1247642,8.1,250386,
2608,729.286491,649424,3.7,222098,
2609,729.676019,621783,3.5,315259,
2610,737.59442,3646645,25.7,236490,
2611,738.597684,1597662,10.7,204411,
2612,740.116066,726048,4.3,289854,
2613,749.439918,587835,3.2,300667,
2614,749.59472,684357,3.9,227200,
2615,751.452005,580680,3.1,216010,
2616,751.610143,1215444,7.7,244240,
2617,753.320013,819539,4.9,200523,
2618,758.353995,844514,5,275624,
2619,761.593961,743668,4.3,222160,
2620,763.173156,603261,3.3,294636,
2621,763.609796,943011,5.7,238486,
2622,764.613365,690940,3.9,268131,
2623,765.449391,747846,4.3,288496,
2624,765.625044,1300565,8.3,202890,
2625,766.629327,694959,4,305672,
2626,787.674296,571607,3.1,233716,
2627,788.828519,564912,3,242079,
2628,795.797616,576406,3.1,209690,
2629,799.133032,1074394,6.7,220971,
2630,804.080301,614470,3.4,189510,
2631,813.148685,720304,4.2,215767,
2632,817.648413,564283,3,207260,
2633,825.52857,582080,3.2,144285,
2634,831.158327,703626,4.1,250441,
2635,837.672704,573164,3.1,218235,
2636,838.055494,667481,3.8,187796,
2637,845.174555,555996,3,249419,
2638,856.143152,638031,3.6,202668,
2639,900.253539,599956,3.3,207865,
2640,1005.773447,594964,3.2,171877,
2641,1031.828141,578726,3.1,210503,
2642,1039.804895,603493,3.2,144599,
2643,1047.086311,697245,3.9,143101,
2644,1047.200295,736032,4.1,132595,
2645,1047.254683,592034,3.1,128969,
2646,1073.343802,609896,3.2,156065,
2647,1098.625647,583844,3,175332,
2648,1102.179545,626179,3.3,164003,
2649,1121.771519,581605,3,181078,
2650,1128.87277,626301,3.3,63488,
2651,1131.938943,732602,4.1,177967,
