Mass,C,H,O,N,C13,S,P,Na,El_comp
319.1398979,14,24,8,0,0,0,0,0,CHO
319.1540227,12,25,4,4,0,0,1,0,CHONP
319.1551093,18,24,5,0,0,0,0,0,CHO
319.1762785,15,28,7,0,0,0,0,0,CHO
319.1892282,0,0,0,0,0,0,0,0,
319.1905595,13,29,3,4,0,0,1,0,CHONP
319.1915348,19,28,4,0,0,0,0,0,CHO
319.3417902,0,0,0,0,0,0,0,0,
319.3583317,0,0,0,0,0,0,0,0,
319.361257,0,0,0,0,0,0,0,0,
319.3984284,0,0,0,0,0,0,0,0,
319.4055284,0,0,0,0,0,0,0,0,
319.6218913,0,0,0,0,0,0,0,0,
319.8192378,0,0,0,0,0,0,0,0,
319.8834716,0,0,0,0,0,0,0,0,
319.8924121,0,0,0,0,0,0,0,0,
319.912484,0,0,0,0,0,0,0,0,
319.9831799,8,7,9,3,0,1,0,0,CHONS
320.0355975,0,0,0,0,0,0,0,0,
320.0411738,14,11,8,1,0,0,0,0,CHON
320.0489088,0,0,0,0,0,0,0,0,
320.0492808,14,12,8,0,1,0,0,0,CHO
320.0746126,0,0,0,0,0,0,0,0,
320.0775017,15,15,7,1,0,0,0,0,CHON
320.0776662,15,15,7,1,0,0,0,0,CHON
320.0856974,15,16,7,0,1,0,0,0,CHO
320.0989405,0,0,0,0,0,0,0,0,
320.1220418,16,20,6,0,1,0,0,0,CHO
320.1224822,0,0,0,0,0,0,0,0,
320.1350396,13,23,8,1,0,0,0,0,CHON
320.1584039,17,24,5,0,1,0,0,0,CHO
320.1586392,0,0,0,0,0,0,0,0,
320.1947905,18,28,4,0,1,0,0,0,CHO
320.3862987,0,0,0,0,0,0,0,0,
320.5395066,0,0,0,0,0,0,0,0,
320.6103667,0,0,0,0,0,0,0,0,
320.6341582,0,0,0,0,0,0,0,0,
320.6806102,0,0,0,0,0,0,0,0,
320.7426314,0,0,0,0,0,0,0,0,
320.7428448,0,0,0,0,0,0,0,0,
320.8246644,0,0,0,0,0,0,0,0,
320.8274522,0,0,0,0,0,0,0,0,
320.8652664,0,0,0,0,0,0,0,0,
320.9138618,0,0,0,0,0,0,0,0,
320.9196052,0,0,0,0,0,0,0,0,
320.9215567,0,0,0,0,0,0,0,0,
320.9217836,0,0,0,0,0,0,0,0,
320.9219568,0,0,0,0,0,0,0,0,
320.9227672,0,0,0,0,0,0,0,0,
320.9888107,13,6,10,0,0,0,0,0,CHO
321.0238099,8,19,7,0,0,2,1,0,CHOSP
321.0242208,8,11,8,4,0,0,1,0,CHONP
321.0251925,14,10,9,0,0,0,0,0,CHO
321.0404137,18,10,6,0,0,0,0,0,CHO
321.0605134,9,15,7,4,0,0,1,0,CHONP
321.0616254,15,14,8,0,0,0,0,0,CHO
321.0769533,19,14,5,0,0,0,0,0,CHO
321.082715,12,18,10,0,0,0,0,0,CHO
321.0967151,0,0,0,0,0,0,0,0,
321.0969108,10,19,6,4,0,0,1,0,CHONP
321.09795,16,18,7,0,0,0,0,0,CHO
321.1091003,15,18,6,2,0,0,0,0,CHON
321.1330717,0,0,0,0,0,0,0,0,
321.1332828,11,23,5,4,0,0,1,0,CHONP
321.1334649,11,23,5,4,0,0,1,0,CHONP
321.1343915,17,22,6,0,0,0,0,0,CHO
321.1358655,0,0,0,0,0,0,0,0,
321.136239,0,0,0,0,0,0,0,0,
321.1584383,13,27,5,2,0,0,1,0,CHONP
321.15867,0,0,0,0,0,0,0,0,
321.1690173,0,0,0,0,0,0,0,0,
321.1696068,12,27,4,4,0,0,1,0,CHONP
321.1707213,18,26,5,0,0,0,0,0,CHO
321.1772606,14,31,2,2,0,1,1,0,CHONSP
321.1776483,0,0,0,0,0,0,0,0,
321.187871,0,0,0,0,0,0,0,0,
321.1919064,15,30,7,0,0,0,0,0,CHO
321.2071903,19,30,4,0,0,0,0,0,CHO
321.208896,0,0,0,0,0,0,0,0,
321.2096242,0,0,0,0,0,0,0,0,
321.2104944,16,34,4,0,0,1,0,0,CHOS
321.2199659,16,35,4,0,0,0,1,0,CHOP
321.2505215,0,0,0,0,0,0,0,0,
321.3229041,0,0,0,0,0,0,0,0,
321.7293392,0,0,0,0,0,0,0,0,
321.7301806,0,0,0,0,0,0,0,0,
321.8007953,0,0,0,0,0,0,0,0,
321.8771612,0,0,0,0,0,0,0,0,
321.9223202,0,0,0,0,0,0,0,0,
321.9225253,0,0,0,0,0,0,0,0,
321.9543175,0,0,0,0,0,0,0,0,
322.0285525,13,10,9,0,1,0,0,0,CHO
322.0459147,0,0,0,0,0,0,0,0,
322.0568816,14,13,8,1,0,0,0,0,CHON
322.0649449,14,14,8,0,1,0,0,0,CHO
322.0835162,0,0,0,0,0,0,0,0,
322.0932312,15,17,7,1,0,0,0,0,CHON
322.1013468,15,18,7,0,1,0,0,0,CHO
322.1376998,16,22,6,0,1,0,0,0,CHO
322.1379415,0,0,0,0,0,0,0,0,
322.1669562,0,0,0,0,0,0,0,0,
322.1740667,17,26,5,0,1,0,0,0,CHO
322.1743267,0,0,0,0,0,0,0,0,
322.1906571,0,0,0,0,0,0,0,0,
322.2138727,15,34,4,0,1,1,0,0,CHOS
322.2154759,0,0,0,0,0,0,0,0,
322.2329018,0,0,0,0,0,0,0,0,
322.2383079,0,0,0,0,0,0,0,0,
322.2861794,0,0,0,0,0,0,0,0,
322.2979583,0,0,0,0,0,0,0,0,
322.2998059,0,0,0,0,0,0,0,0,
322.3016992,0,0,0,0,0,0,0,0,
322.3185541,0,0,0,0,0,0,0,0,
322.3203499,0,0,0,0,0,0,0,0,
322.325477,0,0,0,0,0,0,0,0,
322.353075,0,0,0,0,0,0,0,0,
322.3608614,0,0,0,0,0,0,0,0,
322.3635275,0,0,0,0,0,0,0,0,
322.3726721,0,0,0,0,0,0,0,0,
322.3929038,0,0,0,0,0,0,0,0,
322.4125861,0,0,0,0,0,0,0,0,
322.4183601,0,0,0,0,0,0,0,0,
322.4212841,0,0,0,0,0,0,0,0,
322.4246791,0,0,0,0,0,0,0,0,
322.4304281,0,0,0,0,0,0,0,0,
322.4351499,0,0,0,0,0,0,0,0,
322.4397781,0,0,0,0,0,0,0,0,
322.4424571,0,0,0,0,0,0,0,0,
322.4561909,0,0,0,0,0,0,0,0,
322.4582299,0,0,0,0,0,0,0,0,
322.4597385,0,0,0,0,0,0,0,0,
322.4611559,0,0,0,0,0,0,0,0,
322.4617225,0,0,0,0,0,0,0,0,
322.4631682,0,0,0,0,0,0,0,0,
322.4640977,0,0,0,0,0,0,0,0,
322.4655647,0,0,0,0,0,0,0,0,
322.4672662,0,0,0,0,0,0,0,0,
322.4681349,0,0,0,0,0,0,0,0,
322.4690525,0,0,0,0,0,0,0,0,
322.4696869,0,0,0,0,0,0,0,0,
322.4724015,0,0,0,0,0,0,0,0,
322.4732953,0,0,0,0,0,0,0,0,
322.4763073,0,0,0,0,0,0,0,0,
322.4783965,0,0,0,0,0,0,0,0,
322.4793103,0,0,0,0,0,0,0,0,
322.4802639,0,0,0,0,0,0,0,0,
322.4831723,0,0,0,0,0,0,0,0,
322.4856541,0,0,0,0,0,0,0,0,
322.487221,0,0,0,0,0,0,0,0,
322.4879465,0,0,0,0,0,0,0,0,
322.4896265,0,0,0,0,0,0,0,0,
322.4901913,0,0,0,0,0,0,0,0,
322.4920909,0,0,0,0,0,0,0,0,
322.4929495,0,0,0,0,0,0,0,0,
322.4984533,0,0,0,0,0,0,0,0,
322.4996853,0,0,0,0,0,0,0,0,
322.5003793,0,0,0,0,0,0,0,0,
322.5009553,0,0,0,0,0,0,0,0,
322.5015982,0,0,0,0,0,0,0,0,
322.5019253,0,0,0,0,0,0,0,0,
322.5032542,0,0,0,0,0,0,0,0,
322.5039893,0,0,0,0,0,0,0,0,
322.5043163,0,0,0,0,0,0,0,0,
322.5050833,0,0,0,0,0,0,0,0,
322.5065283,0,0,0,0,0,0,0,0,
322.5067682,0,0,0,0,0,0,0,0,
322.5073983,0,0,0,0,0,0,0,0,
322.5080682,0,0,0,0,0,0,0,0,
322.5088091,0,0,0,0,0,0,0,0,
322.5092653,0,0,0,0,0,0,0,0,
322.5095089,0,0,0,0,0,0,0,0,
322.5103472,0,0,0,0,0,0,0,0,
322.5122152,0,0,0,0,0,0,0,0,
322.512416,0,0,0,0,0,0,0,0,
322.5130622,0,0,0,0,0,0,0,0,
322.5137661,0,0,0,0,0,0,0,0,
322.514666,0,0,0,0,0,0,0,0,
322.515457,0,0,0,0,0,0,0,0,
322.5159972,0,0,0,0,0,0,0,0,
322.517107,0,0,0,0,0,0,0,0,
322.5182702,0,0,0,0,0,0,0,0,
322.518484,0,0,0,0,0,0,0,0,
322.520534,0,0,0,0,0,0,0,0,
322.5210383,0,0,0,0,0,0,0,0,
322.521362,0,0,0,0,0,0,0,0,
322.5226893,0,0,0,0,0,0,0,0,
322.523828,0,0,0,0,0,0,0,0,
322.5240702,0,0,0,0,0,0,0,0,
322.5250389,0,0,0,0,0,0,0,0,
322.5264689,0,0,0,0,0,0,0,0,
322.5274843,0,0,0,0,0,0,0,0,
322.528051,0,0,0,0,0,0,0,0,
322.5288285,0,0,0,0,0,0,0,0,
322.52928,0,0,0,0,0,0,0,0,
322.5303877,0,0,0,0,0,0,0,0,
322.5310123,0,0,0,0,0,0,0,0,
322.531564,0,0,0,0,0,0,0,0,
322.5317962,0,0,0,0,0,0,0,0,
322.5322207,0,0,0,0,0,0,0,0,
322.5324579,0,0,0,0,0,0,0,0,
322.5333693,0,0,0,0,0,0,0,0,
322.5336899,0,0,0,0,0,0,0,0,
322.5342477,0,0,0,0,0,0,0,0,
322.53535,0,0,0,0,0,0,0,0,
322.5357624,0,0,0,0,0,0,0,0,
322.5372859,0,0,0,0,0,0,0,0,
322.5382017,0,0,0,0,0,0,0,0,
322.5387029,0,0,0,0,0,0,0,0,
322.53921,0,0,0,0,0,0,0,0,
322.5398997,0,0,0,0,0,0,0,0,
322.5403297,0,0,0,0,0,0,0,0,
322.5407093,0,0,0,0,0,0,0,0,
322.541046,0,0,0,0,0,0,0,0,
322.5417207,0,0,0,0,0,0,0,0,
322.5426194,0,0,0,0,0,0,0,0,
322.5431689,0,0,0,0,0,0,0,0,
322.5437677,0,0,0,0,0,0,0,0,
322.5441612,0,0,0,0,0,0,0,0,
322.5444329,0,0,0,0,0,0,0,0,
322.5466124,0,0,0,0,0,0,0,0,
322.547002,0,0,0,0,0,0,0,0,
322.5477076,0,0,0,0,0,0,0,0,
322.5492484,0,0,0,0,0,0,0,0,
322.5494513,0,0,0,0,0,0,0,0,
322.5496632,0,0,0,0,0,0,0,0,
322.5506154,0,0,0,0,0,0,0,0,
322.5510029,0,0,0,0,0,0,0,0,
322.5519841,0,0,0,0,0,0,0,0,
322.5522817,0,0,0,0,0,0,0,0,
322.552865,0,0,0,0,0,0,0,0,
322.5533446,0,0,0,0,0,0,0,0,
322.5535162,0,0,0,0,0,0,0,0,
322.5537353,0,0,0,0,0,0,0,0,
322.5539044,0,0,0,0,0,0,0,0,
322.5540677,0,0,0,0,0,0,0,0,
322.5544571,0,0,0,0,0,0,0,0,
322.5547997,0,0,0,0,0,0,0,0,
322.5554241,0,0,0,0,0,0,0,0,
322.5556072,0,0,0,0,0,0,0,0,
322.5563732,0,0,0,0,0,0,0,0,
322.5565982,0,0,0,0,0,0,0,0,
322.5570219,0,0,0,0,0,0,0,0,
322.5581225,0,0,0,0,0,0,0,0,
322.5587041,0,0,0,0,0,0,0,0,
322.5595127,0,0,0,0,0,0,0,0,
322.5611403,0,0,0,0,0,0,0,0,
322.5615881,0,0,0,0,0,0,0,0,
322.562888,0,0,0,0,0,0,0,0,
322.5634672,0,0,0,0,0,0,0,0,
322.5639416,0,0,0,0,0,0,0,0,
322.5651361,0,0,0,0,0,0,0,0,
322.5658369,0,0,0,0,0,0,0,0,
322.5668442,0,0,0,0,0,0,0,0,
322.5676952,0,0,0,0,0,0,0,0,
322.5682391,0,0,0,0,0,0,0,0,
322.5685878,0,0,0,0,0,0,0,0,
322.569385,0,0,0,0,0,0,0,0,
322.5702983,0,0,0,0,0,0,0,0,
322.5709201,0,0,0,0,0,0,0,0,
322.5727531,0,0,0,0,0,0,0,0,
322.5731104,0,0,0,0,0,0,0,0,
322.5735063,0,0,0,0,0,0,0,0,
322.5741171,0,0,0,0,0,0,0,0,
322.5775502,0,0,0,0,0,0,0,0,
322.5777267,0,0,0,0,0,0,0,0,
322.5780007,0,0,0,0,0,0,0,0,
322.5782231,0,0,0,0,0,0,0,0,
322.57886,0,0,0,0,0,0,0,0,
322.5805143,0,0,0,0,0,0,0,0,
322.5807274,0,0,0,0,0,0,0,0,
322.5823404,0,0,0,0,0,0,0,0,
322.5838601,0,0,0,0,0,0,0,0,
322.5842894,0,0,0,0,0,0,0,0,
322.5861223,0,0,0,0,0,0,0,0,
322.5883593,0,0,0,0,0,0,0,0,
322.588819,0,0,0,0,0,0,0,0,
322.5893507,0,0,0,0,0,0,0,0,
322.5899002,0,0,0,0,0,0,0,0,
322.5904432,0,0,0,0,0,0,0,0,
322.5924413,0,0,0,0,0,0,0,0,
322.5928398,0,0,0,0,0,0,0,0,
322.5931893,0,0,0,0,0,0,0,0,
322.594334,0,0,0,0,0,0,0,0,
322.5949931,0,0,0,0,0,0,0,0,
322.5953181,0,0,0,0,0,0,0,0,
322.5962522,0,0,0,0,0,0,0,0,
322.5969093,0,0,0,0,0,0,0,0,
322.5972971,0,0,0,0,0,0,0,0,
322.5977042,0,0,0,0,0,0,0,0,
322.5981751,0,0,0,0,0,0,0,0,
322.598534,0,0,0,0,0,0,0,0,
322.5986963,0,0,0,0,0,0,0,0,
322.5990331,0,0,0,0,0,0,0,0,
322.5993933,0,0,0,0,0,0,0,0,
322.5997772,0,0,0,0,0,0,0,0,
322.6000548,0,0,0,0,0,0,0,0,
322.6004207,0,0,0,0,0,0,0,0,
322.6008303,0,0,0,0,0,0,0,0,
322.6020129,0,0,0,0,0,0,0,0,
322.602377,0,0,0,0,0,0,0,0,
322.6026461,0,0,0,0,0,0,0,0,
322.603288,0,0,0,0,0,0,0,0,
322.6035522,0,0,0,0,0,0,0,0,
322.603826,0,0,0,0,0,0,0,0,
322.6045802,0,0,0,0,0,0,0,0,
322.6049116,0,0,0,0,0,0,0,0,
322.6053027,0,0,0,0,0,0,0,0,
322.6057832,0,0,0,0,0,0,0,0,
322.606247,0,0,0,0,0,0,0,0,
322.6068492,0,0,0,0,0,0,0,0,
322.6073315,0,0,0,0,0,0,0,0,
322.6077886,0,0,0,0,0,0,0,0,
322.6086132,0,0,0,0,0,0,0,0,
322.6089336,0,0,0,0,0,0,0,0,
322.6098542,0,0,0,0,0,0,0,0,
322.6103562,0,0,0,0,0,0,0,0,
322.6106494,0,0,0,0,0,0,0,0,
322.6110964,0,0,0,0,0,0,0,0,
322.6119509,0,0,0,0,0,0,0,0,
322.6121671,0,0,0,0,0,0,0,0,
322.6123542,0,0,0,0,0,0,0,0,
322.612543,0,0,0,0,0,0,0,0,
322.6127359,0,0,0,0,0,0,0,0,
322.6131029,0,0,0,0,0,0,0,0,
322.6133323,0,0,0,0,0,0,0,0,
322.6135102,0,0,0,0,0,0,0,0,
322.6138113,0,0,0,0,0,0,0,0,
322.6143559,0,0,0,0,0,0,0,0,
322.6148465,0,0,0,0,0,0,0,0,
322.6151985,0,0,0,0,0,0,0,0,
322.6154505,0,0,0,0,0,0,0,0,
322.6159182,0,0,0,0,0,0,0,0,
322.6161701,0,0,0,0,0,0,0,0,
322.6163897,0,0,0,0,0,0,0,0,
322.6170917,0,0,0,0,0,0,0,0,
322.6177471,0,0,0,0,0,0,0,0,
322.6179922,0,0,0,0,0,0,0,0,
322.6184266,0,0,0,0,0,0,0,0,
322.6186699,0,0,0,0,0,0,0,0,
322.6189502,0,0,0,0,0,0,0,0,
322.6193579,0,0,0,0,0,0,0,0,
322.6199087,0,0,0,0,0,0,0,0,
322.6203336,0,0,0,0,0,0,0,0,
322.6211497,0,0,0,0,0,0,0,0,
322.6220959,0,0,0,0,0,0,0,0,
322.622439,0,0,0,0,0,0,0,0,
322.6234423,0,0,0,0,0,0,0,0,
322.6236065,0,0,0,0,0,0,0,0,
322.6238819,0,0,0,0,0,0,0,0,
322.6242327,0,0,0,0,0,0,0,0,
322.6245027,0,0,0,0,0,0,0,0,
322.6251613,0,0,0,0,0,0,0,0,
322.6258951,0,0,0,0,0,0,0,0,
322.6268204,0,0,0,0,0,0,0,0,
322.6272812,0,0,0,0,0,0,0,0,
322.6278562,0,0,0,0,0,0,0,0,
322.6286057,0,0,0,0,0,0,0,0,
322.6293195,0,0,0,0,0,0,0,0,
322.6300189,0,0,0,0,0,0,0,0,
322.631086,0,0,0,0,0,0,0,0,
322.6313262,0,0,0,0,0,0,0,0,
322.6315851,0,0,0,0,0,0,0,0,
322.6320468,0,0,0,0,0,0,0,0,
322.6324611,0,0,0,0,0,0,0,0,
322.6326439,0,0,0,0,0,0,0,0,
322.6332634,0,0,0,0,0,0,0,0,
322.6335407,0,0,0,0,0,0,0,0,
322.6337405,0,0,0,0,0,0,0,0,
322.634284,0,0,0,0,0,0,0,0,
322.6345547,0,0,0,0,0,0,0,0,
322.6348559,0,0,0,0,0,0,0,0,
322.635064,0,0,0,0,0,0,0,0,
322.63633,0,0,0,0,0,0,0,0,
322.63654,0,0,0,0,0,0,0,0,
322.6369435,0,0,0,0,0,0,0,0,
322.637563,0,0,0,0,0,0,0,0,
322.6380319,0,0,0,0,0,0,0,0,
322.638793,0,0,0,0,0,0,0,0,
322.6395002,0,0,0,0,0,0,0,0,
322.6397145,0,0,0,0,0,0,0,0,
322.6401604,0,0,0,0,0,0,0,0,
322.6405879,0,0,0,0,0,0,0,0,
322.6409243,0,0,0,0,0,0,0,0,
322.6412036,0,0,0,0,0,0,0,0,
322.6417694,0,0,0,0,0,0,0,0,
322.6420279,0,0,0,0,0,0,0,0,
322.6424894,0,0,0,0,0,0,0,0,
322.6437188,0,0,0,0,0,0,0,0,
322.6440401,0,0,0,0,0,0,0,0,
322.6445249,0,0,0,0,0,0,0,0,
322.6447889,0,0,0,0,0,0,0,0,
322.6451171,0,0,0,0,0,0,0,0,
322.6453312,0,0,0,0,0,0,0,0,
322.64565,0,0,0,0,0,0,0,0,
322.6466741,0,0,0,0,0,0,0,0,
322.6470159,0,0,0,0,0,0,0,0,
322.6477362,0,0,0,0,0,0,0,0,
322.6485301,0,0,0,0,0,0,0,0,
322.6490868,0,0,0,0,0,0,0,0,
322.6498582,0,0,0,0,0,0,0,0,
322.6502417,0,0,0,0,0,0,0,0,
322.6508706,0,0,0,0,0,0,0,0,
322.6513072,0,0,0,0,0,0,0,0,
322.6515645,0,0,0,0,0,0,0,0,
322.6518495,0,0,0,0,0,0,0,0,
322.6520779,0,0,0,0,0,0,0,0,
322.6524722,0,0,0,0,0,0,0,0,
322.6527384,0,0,0,0,0,0,0,0,
322.652908,0,0,0,0,0,0,0,0,
322.6535029,0,0,0,0,0,0,0,0,
322.6537362,0,0,0,0,0,0,0,0,
322.6539175,0,0,0,0,0,0,0,0,
322.6542839,0,0,0,0,0,0,0,0,
322.6555668,0,0,0,0,0,0,0,0,
322.6558444,0,0,0,0,0,0,0,0,
322.6560372,0,0,0,0,0,0,0,0,
322.6562521,0,0,0,0,0,0,0,0,
322.6565023,0,0,0,0,0,0,0,0,
322.6568683,0,0,0,0,0,0,0,0,
322.657133,0,0,0,0,0,0,0,0,
322.6573861,0,0,0,0,0,0,0,0,
322.6578975,0,0,0,0,0,0,0,0,
322.6581452,0,0,0,0,0,0,0,0,
322.6588209,0,0,0,0,0,0,0,0,
322.6597492,0,0,0,0,0,0,0,0,
322.6605107,0,0,0,0,0,0,0,0,
322.6609424,0,0,0,0,0,0,0,0,
322.6611351,0,0,0,0,0,0,0,0,
322.6614702,0,0,0,0,0,0,0,0,
322.6619972,0,0,0,0,0,0,0,0,
322.6623237,0,0,0,0,0,0,0,0,
322.6626994,0,0,0,0,0,0,0,0,
322.6634872,0,0,0,0,0,0,0,0,
322.6637454,0,0,0,0,0,0,0,0,
322.6644372,0,0,0,0,0,0,0,0,
322.6648701,0,0,0,0,0,0,0,0,
322.6655652,0,0,0,0,0,0,0,0,
322.6658873,0,0,0,0,0,0,0,0,
322.6672362,0,0,0,0,0,0,0,0,
322.6676994,0,0,0,0,0,0,0,0,
322.6681561,0,0,0,0,0,0,0,0,
322.6683252,0,0,0,0,0,0,0,0,
322.6697812,0,0,0,0,0,0,0,0,
322.6701461,0,0,0,0,0,0,0,0,
322.6711804,0,0,0,0,0,0,0,0,
322.6715793,0,0,0,0,0,0,0,0,
322.6719282,0,0,0,0,0,0,0,0,
322.6721652,0,0,0,0,0,0,0,0,
322.673234,0,0,0,0,0,0,0,0,
322.6738328,0,0,0,0,0,0,0,0,
322.6746549,0,0,0,0,0,0,0,0,
322.675138,0,0,0,0,0,0,0,0,
322.6755422,0,0,0,0,0,0,0,0,
322.6765153,0,0,0,0,0,0,0,0,
322.6775447,0,0,0,0,0,0,0,0,
322.6782701,0,0,0,0,0,0,0,0,
322.6788248,0,0,0,0,0,0,0,0,
322.6796584,0,0,0,0,0,0,0,0,
322.6800982,0,0,0,0,0,0,0,0,
322.6804887,0,0,0,0,0,0,0,0,
322.6816529,0,0,0,0,0,0,0,0,
322.6818231,0,0,0,0,0,0,0,0,
322.6825747,0,0,0,0,0,0,0,0,
322.6831594,0,0,0,0,0,0,0,0,
322.6839087,0,0,0,0,0,0,0,0,
322.6844537,0,0,0,0,0,0,0,0,
322.6848907,0,0,0,0,0,0,0,0,
322.685493,0,0,0,0,0,0,0,0,
322.6857097,0,0,0,0,0,0,0,0,
322.6860123,0,0,0,0,0,0,0,0,
322.6861932,0,0,0,0,0,0,0,0,
322.6867946,0,0,0,0,0,0,0,0,
322.6870845,0,0,0,0,0,0,0,0,
322.6880254,0,0,0,0,0,0,0,0,
322.6884699,0,0,0,0,0,0,0,0,
322.6890617,0,0,0,0,0,0,0,0,
322.6893878,0,0,0,0,0,0,0,0,
322.6902646,0,0,0,0,0,0,0,0,
322.6905461,0,0,0,0,0,0,0,0,
322.6907217,0,0,0,0,0,0,0,0,
322.691114,0,0,0,0,0,0,0,0,
322.6913754,0,0,0,0,0,0,0,0,
322.6922271,0,0,0,0,0,0,0,0,
322.6925311,0,0,0,0,0,0,0,0,
322.6927037,0,0,0,0,0,0,0,0,
322.6929652,0,0,0,0,0,0,0,0,
322.6932786,0,0,0,0,0,0,0,0,
322.6941307,0,0,0,0,0,0,0,0,
322.6946809,0,0,0,0,0,0,0,0,
322.6955027,0,0,0,0,0,0,0,0,
322.6961328,0,0,0,0,0,0,0,0,
322.696813,0,0,0,0,0,0,0,0,
322.6974737,0,0,0,0,0,0,0,0,
322.6979671,0,0,0,0,0,0,0,0,
322.6982242,0,0,0,0,0,0,0,0,
322.698945,0,0,0,0,0,0,0,0,
322.6996352,0,0,0,0,0,0,0,0,
322.700208,0,0,0,0,0,0,0,0,
322.7007091,0,0,0,0,0,0,0,0,
322.7015442,0,0,0,0,0,0,0,0,
322.7024159,0,0,0,0,0,0,0,0,
322.702595,0,0,0,0,0,0,0,0,
322.7033357,0,0,0,0,0,0,0,0,
322.7037674,0,0,0,0,0,0,0,0,
322.7040836,0,0,0,0,0,0,0,0,
322.7047552,0,0,0,0,0,0,0,0,
322.7051283,0,0,0,0,0,0,0,0,
322.7054877,0,0,0,0,0,0,0,0,
322.706191,0,0,0,0,0,0,0,0,
322.7065621,0,0,0,0,0,0,0,0,
322.7069124,0,0,0,0,0,0,0,0,
322.7078941,0,0,0,0,0,0,0,0,
322.708545,0,0,0,0,0,0,0,0,
322.7088272,0,0,0,0,0,0,0,0,
322.7100152,0,0,0,0,0,0,0,0,
322.7102511,0,0,0,0,0,0,0,0,
322.7108029,0,0,0,0,0,0,0,0,
322.7112702,0,0,0,0,0,0,0,0,
322.711452,0,0,0,0,0,0,0,0,
322.7125226,0,0,0,0,0,0,0,0,
322.7130922,0,0,0,0,0,0,0,0,
322.7138921,0,0,0,0,0,0,0,0,
322.714557,0,0,0,0,0,0,0,0,
322.7150367,0,0,0,0,0,0,0,0,
322.715261,0,0,0,0,0,0,0,0,
322.715474,0,0,0,0,0,0,0,0,
322.7159491,0,0,0,0,0,0,0,0,
322.716315,0,0,0,0,0,0,0,0,
322.7170093,0,0,0,0,0,0,0,0,
322.7180357,0,0,0,0,0,0,0,0,
322.7185801,0,0,0,0,0,0,0,0,
322.718854,0,0,0,0,0,0,0,0,
322.7196994,0,0,0,0,0,0,0,0,
322.71994,0,0,0,0,0,0,0,0,
322.7206203,0,0,0,0,0,0,0,0,
322.7208131,0,0,0,0,0,0,0,0,
322.721101,0,0,0,0,0,0,0,0,
322.7216144,0,0,0,0,0,0,0,0,
322.7222413,0,0,0,0,0,0,0,0,
322.722451,0,0,0,0,0,0,0,0,
322.7227713,0,0,0,0,0,0,0,0,
322.723719,0,0,0,0,0,0,0,0,
322.7239809,0,0,0,0,0,0,0,0,
322.7246834,0,0,0,0,0,0,0,0,
322.7249913,0,0,0,0,0,0,0,0,
322.7257119,0,0,0,0,0,0,0,0,
322.726145,0,0,0,0,0,0,0,0,
322.7263513,0,0,0,0,0,0,0,0,
322.7268396,0,0,0,0,0,0,0,0,
322.7274309,0,0,0,0,0,0,0,0,
322.7279493,0,0,0,0,0,0,0,0,
322.7281733,0,0,0,0,0,0,0,0,
322.7303221,0,0,0,0,0,0,0,0,
322.7311101,0,0,0,0,0,0,0,0,
322.7315397,0,0,0,0,0,0,0,0,
322.7319446,0,0,0,0,0,0,0,0,
322.7325613,0,0,0,0,0,0,0,0,
322.7333081,0,0,0,0,0,0,0,0,
322.7342682,0,0,0,0,0,0,0,0,
322.7352732,0,0,0,0,0,0,0,0,
322.7370892,0,0,0,0,0,0,0,0,
322.7386735,0,0,0,0,0,0,0,0,
322.7396805,0,0,0,0,0,0,0,0,
322.7417096,0,0,0,0,0,0,0,0,
322.7420441,0,0,0,0,0,0,0,0,
322.7431451,0,0,0,0,0,0,0,0,
322.7441913,0,0,0,0,0,0,0,0,
322.7455881,0,0,0,0,0,0,0,0,
322.746686,0,0,0,0,0,0,0,0,
322.7470651,0,0,0,0,0,0,0,0,
322.7475983,0,0,0,0,0,0,0,0,
322.7516983,0,0,0,0,0,0,0,0,
322.7524379,0,0,0,0,0,0,0,0,
322.7544747,0,0,0,0,0,0,0,0,
322.7551853,0,0,0,0,0,0,0,0,
322.7574957,0,0,0,0,0,0,0,0,
322.7580523,0,0,0,0,0,0,0,0,
322.7584525,0,0,0,0,0,0,0,0,
322.7589061,0,0,0,0,0,0,0,0,
322.7613607,0,0,0,0,0,0,0,0,
322.7616312,0,0,0,0,0,0,0,0,
322.7646253,0,0,0,0,0,0,0,0,
322.7650001,0,0,0,0,0,0,0,0,
322.765648,0,0,0,0,0,0,0,0,
322.7658747,0,0,0,0,0,0,0,0,
322.7661131,0,0,0,0,0,0,0,0,
322.766906,0,0,0,0,0,0,0,0,
322.7670971,0,0,0,0,0,0,0,0,
322.7688903,0,0,0,0,0,0,0,0,
322.7706593,0,0,0,0,0,0,0,0,
322.7710651,0,0,0,0,0,0,0,0,
322.7719033,0,0,0,0,0,0,0,0,
322.7721361,0,0,0,0,0,0,0,0,
322.7731947,0,0,0,0,0,0,0,0,
322.7738173,0,0,0,0,0,0,0,0,
322.7740429,0,0,0,0,0,0,0,0,
322.7747441,0,0,0,0,0,0,0,0,
322.7763402,0,0,0,0,0,0,0,0,
322.776671,0,0,0,0,0,0,0,0,
322.779547,0,0,0,0,0,0,0,0,
322.780495,0,0,0,0,0,0,0,0,
322.7819059,0,0,0,0,0,0,0,0,
322.7826861,0,0,0,0,0,0,0,0,
