Mass,FT007,FT008,FT009,FT010,FT011,FT012,FT013,FT014,FT015
139.9478861,0,0,0,0,0,0,0,0,0
139.9480539,0,0,0,0,0,0,0,0,0
139.9481393,0,0,0,0,0,0,0,0,0
139.9482845,0,0,0,0,0,0,0,0,0
139.9484371,0,0,0,0,0,0,0,0,0
139.9485092,0,0,0,0,0,0,0,0,0
139.9486135,0,0,0,0,0,0,0,0,0
139.9487813,0,0,0,0,0,0,0,0,0
139.9489083,0,0,0,0,0,0,0,0,0
139.949062,0,0,0,0,0,0,0,0,0
139.949182,0,0,0,0,0,0,0,0,0
139.9493445,0,0,0,0,0,0,0,0,0
139.9495187,0,0,0,0,0,0,0,0,0
139.9496757,0,0,0,0,0,0,0,0,0
139.9497536,0,0,0,0,0,0,0,0,0
139.9498856,0,0,0,0,0,0,0,0,0
139.9500095,0,0,0,0,0,0,0,0,0
139.9501639,0,0,0,0,0,0,0,0,0
139.9503046,0,0,0,0,0,0,0,0,0
139.9504201,0,0,0,0,0,0,0,0,0
139.9505662,0,0,0,0,0,0,0,0,0
139.9506942,0,0,0,0,0,0,0,0,0
139.9508148,0,0,0,0,0,0,0,0,0
139.9509639,0,0,0,0,0,0,0,0,0
139.9510855,0,0,0,0,0,0,0,0,0
139.95119,0,0,0,0,0,0,0,0,0
139.9512636,0,0,0,0,0,0,0,0,0
139.9513999,0,0,0,0,0,0,0,0,0
139.9515167,0,0,0,0,0,0,0,0,0
139.9516437,0,0,0,0,0,0,0,0,0
139.951782,0,0,0,0,0,0,0,0,0
139.9519256,0,0,0,0,0,0,0,0,0
139.9520139,0,0,0,0,0,0,0,0,0
139.952173,0,0,0,0,0,0,0,0,0
139.9523215,0,0,0,0,0,0,0,0,0
139.9524554,0,0,0,0,0,0,0,0,0
139.9525306,0,0,0,0,0,0,0,0,0
139.9526252,0,0,0,0,0,0,0,0,0
139.9527802,0,0,0,0,0,0,0,0,0
139.952893,0,0,0,0,0,0,0,0,0
139.9530127,0,0,0,0,0,0,0,0,0
139.9531605,0,0,0,0,0,0,0,0,0
139.9532906,0,0,0,0,0,0,0,0,0
139.9533942,0,0,0,0,0,0,0,0,0
139.9534915,0,0,0,0,0,0,0,0,0
139.9536254,0,0,0,0,0,0,0,0,0
139.9537546,0,0,0,0,0,0,0,0,0
139.9538583,0,0,0,0,0,0,0,0,0
139.9540356,0,0,0,0,0,0,0,0,0
139.9541578,0,0,0,0,0,0,0,0,0
139.9542515,0,0,0,0,0,0,0,0,0
139.9543218,0,0,0,0,0,0,0,0,0
139.9544859,0,0,0,0,0,0,0,0,0
139.954613,0,0,0,0,0,0,0,0,0
139.9547602,0,0,0,0,0,0,0,0,0
139.9549048,0,0,0,0,0,0,0,0,0
139.9550538,0,0,0,0,0,0,0,0,0
139.9551959,0,0,0,0,0,0,0,0,0
139.9552735,0,0,0,0,0,0,0,0,0
139.9553618,0,0,0,0,0,0,0,0,0
139.9554983,0,0,0,0,0,0,0,0,0
139.9556204,0,0,0,0,0,0,0,0,0
139.9558044,0,0,0,0,0,0,0,0,0
139.9558797,0,0,0,0,0,0,0,0,0
139.956027,0,0,0,0,0,0,0,0,0
139.9561543,0,0,0,0,0,0,0,0,0
139.9562709,0,0,0,0,0,0,0,0,0
139.956418,0,0,0,0,0,0,0,0,0
139.9565842,0,0,0,0,0,0,0,0,0
139.9567171,0,0,0,0,0,0,0,0,0
139.9568086,0,0,0,0,0,0,0,0,0
139.9569848,0,0,0,0,0,0,0,0,0
139.9570808,0,0,0,0,0,0,0,0,0
139.9571953,0,0,0,0,0,0,0,0,0
139.9573413,0,0,0,0,0,0,0,0,0
139.9574504,0,0,0,0,0,0,0,0,0
139.9575769,0,0,0,0,0,0,0,0,0
139.9577272,0,0,0,0,0,0,0,0,0
139.9578683,0,0,0,0,0,0,0,0,0
139.958066,0,0,0,0,0,0,0,0,0
139.9581939,0,0,0,0,0,0,0,0,0
139.9583073,0,0,0,0,0,0,0,0,0
139.95845,0,0,0,0,0,0,0,0,0
139.9585872,0,0,0,0,0,0,0,0,0
139.9587849,0,0,0,0,0,0,0,0,0
139.9589127,0,0,0,0,0,0,0,0,0
139.9590116,0,0,0,0,0,0,0,0,0
139.95911,0,0,0,0,0,0,0,0,0
139.9592492,0,0,0,0,0,0,0,0,0
139.9593862,0,0,0,0,0,0,0,0,0
139.9595367,0,0,0,0,0,0,0,0,0
139.9596441,0,0,0,0,0,0,0,0,0
139.9598161,0,0,0,0,0,0,0,0,0
139.9599319,0,0,0,0,0,0,0,0,0
139.960084,0,0,0,0,0,0,0,0,0
139.9602363,0,0,0,0,0,0,0,0,0
139.960356,0,0,0,0,0,0,0,0,0
139.9605021,0,0,0,0,0,0,0,0,0
139.9605844,0,0,0,0,0,0,0,0,0
139.9607374,0,0,0,0,0,0,0,0,0
139.9608827,0,0,0,0,0,0,0,0,0
139.9609965,0,0,0,0,0,0,0,0,0
139.9612031,0,0,0,0,0,0,0,0,0
139.9612839,0,0,0,0,0,0,0,0,0
139.9614447,0,0,0,0,0,0,0,0,0
139.9616082,0,0,0,0,0,0,0,0,0
139.9616818,0,0,0,0,0,0,0,0,0
139.9618417,0,0,0,0,0,0,0,0,0
139.9619158,0,0,0,0,0,0,0,0,0
139.9620589,0,0,0,0,0,0,0,0,0
139.9622197,0,0,0,0,0,0,0,0,0
139.9623438,0,0,0,0,0,0,0,0,0
139.9625291,0,0,0,0,0,0,0,0,0
139.9626063,0,0,0,0,0,0,0,0,0
139.9627617,0,0,0,0,0,0,0,0,0
139.9628388,0,0,0,0,0,0,0,0,0
139.9629186,0,0,0,0,0,0,0,0,0
139.9630521,0,0,0,0,0,0,0,0,0
139.9632036,0,0,0,0,0,0,0,0,0
139.9633113,0,0,0,0,0,0,0,0,0
139.9634008,0,0,0,0,0,0,0,0,0
139.9635318,0,0,0,0,0,0,0,0,0
139.9636773,0,0,0,0,0,0,0,0,0
139.9637569,0,0,0,0,0,0,0,0,0
139.9638627,0,0,0,0,0,0,0,0,0
139.9640226,0,0,0,0,0,0,0,0,0
139.9641015,0,0,0,0,0,0,0,0,0
139.964198,0,0,0,0,0,0,0,0,0
139.9643062,0,0,0,0,0,0,0,0,0
139.9644383,0,0,0,0,0,0,0,0,0
139.964559,0,0,0,0,0,0,0,0,0
139.9647023,0,0,0,0,0,0,0,0,0
139.9647943,0,0,0,0,0,0,0,0,0
139.9649257,0,0,0,0,0,0,0,0,0
139.965064,0,0,0,0,0,0,0,0,0
139.9652208,0,0,0,0,0,0,0,0,0
139.9653245,0,0,0,0,0,0,0,0,0
139.9655397,0,0,0,0,0,0,0,0,0
139.9656897,0,0,0,0,0,0,0,0,0
139.9658229,0,0,0,0,0,0,0,0,0
139.965986,0,0,0,0,0,0,0,0,0
139.9660739,0,0,0,0,0,0,0,0,0
139.9663514,0,0,0,0,0,0,0,0,0
139.9664497,0,0,0,0,0,0,0,0,0
139.9666572,0,0,0,0,0,0,0,0,0
139.9668127,0,0,0,0,0,0,0,0,0
139.9669529,0,0,0,0,0,0,0,0,0
139.9670506,0,0,0,0,0,0,0,0,0
139.9671877,0,0,0,0,0,0,0,0,0
139.9673631,0,0,0,0,0,0,0,0,0
139.967464,0,0,0,0,0,0,0,0,0
139.967589,0,0,0,0,0,0,0,0,0
139.967704,0,0,0,0,0,0,0,0,0
139.9678017,0,0,0,0,0,0,0,0,0
139.9679046,0,0,0,0,0,0,0,0,0
139.9680735,0,0,0,0,0,0,0,0,0
139.9681913,0,0,0,0,0,0,0,0,0
139.9684713,0,0,0,0,0,0,0,0,0
139.9686453,0,0,0,0,0,0,0,0,0
139.968776,0,0,0,0,0,0,0,0,0
139.968983,0,0,0,0,0,0,0,0,0
139.9690918,0,0,0,0,0,0,0,0,0
139.9691837,0,0,0,0,0,0,0,0,0
139.9692556,0,0,0,0,0,0,0,0,0
139.969428,0,0,0,0,0,0,0,0,0
139.9695667,0,0,0,0,0,0,0,0,0
139.9697554,0,0,0,0,0,0,0,0,0
139.9699603,0,0,0,0,0,0,0,0,0
139.9702827,0,0,0,0,0,0,0,0,0
139.9704467,0,0,0,0,0,0,0,0,0
139.9705227,0,0,0,0,0,0,0,0,0
139.970615,0,0,0,0,0,0,0,0,0
139.9708036,0,0,0,0,0,0,0,0,0
139.9709089,0,0,0,0,0,0,0,0,0
139.9710037,0,0,0,0,0,0,0,0,0
139.9712196,0,0,0,0,0,0,0,0,0
139.971296,0,0,0,0,0,0,0,0,0
139.9713917,0,0,0,0,0,0,0,0,0
139.97149,0,0,0,0,0,0,0,0,0
139.9715746,0,0,0,0,0,0,0,0,0
139.9717197,0,0,0,0,0,0,0,0,0
139.9718767,0,0,0,0,0,0,0,0,0
139.9720396,0,0,0,0,0,0,0,0,0
139.9721759,0,0,0,0,0,0,0,0,0
139.9723176,0,0,0,0,0,0,0,0,0
139.9725642,0,0,0,0,0,0,0,0,0
139.9728743,0,0,0,0,0,0,0,0,0
139.9731106,0,0,0,0,0,0,0,0,0
139.9732358,0,0,0,0,0,0,0,0,0
139.973361,0,0,0,0,0,0,0,0,0
139.9734847,0,0,0,0,0,0,0,0,0
139.9736306,0,0,0,0,0,0,0,0,0
139.9737153,0,0,0,0,0,0,0,0,0
139.9739323,0,0,0,0,0,0,0,0,0
139.9740076,0,0,0,0,0,0,0,0,0
139.9742078,0,0,0,0,0,0,0,0,0
139.9743397,0,0,0,0,0,0,0,0,0
139.9746479,0,0,0,0,0,0,0,0,0
139.9747816,0,0,0,0,0,0,0,0,0
139.9749066,0,0,0,0,0,0,0,0,0
139.9751167,0,0,0,0,0,0,0,0,0
139.9753771,0,0,0,0,0,0,0,0,0
139.9754736,0,0,0,0,0,0,0,0,0
139.9756772,0,0,0,0,0,0,0,0,0
139.9758387,0,0,0,0,0,0,0,0,0
139.9759976,0,0,0,0,0,0,0,0,0
139.9761178,0,0,0,0,0,0,0,0,0
139.976208,0,0,0,0,0,0,0,0,0
139.9765514,0,0,0,0,0,0,0,0,0
139.9770283,0,0,0,0,0,0,0,0,0
139.9779197,0,0,0,0,0,0,0,0,0
139.9781833,0,0,0,0,0,0,0,0,0
139.9783806,0,0,0,0,0,0,0,0,0
139.9785653,0,0,0,0,0,0,0,0,0
139.9786402,0,0,0,0,0,0,0,0,0
139.978737,0,0,0,0,0,0,0,0,0
139.9799446,0,0,0,0,0,0,0,0,0
139.980402,0,0,0,0,0,0,0,0,0
139.9804922,0,0,0,0,0,0,0,0,0
139.9806827,0,0,0,0,0,0,0,0,0
139.9819776,0,0,0,0,0,0,0,0,0
139.9835187,0,0,0,0,0,0,0,0,0
139.9840948,0,0,0,0,0,0,0,0,0
139.9846466,0,0,0,0,0,0,0,0,0
139.984994,0,0,0,0,0,0,0,0,0
139.9852413,0,0,0,0,0,0,0,0,0
139.9860476,0,0,0,0,0,0,0,0,0
139.9872503,0,0,0,0,0,0,0,0,0
139.987612,0,0,0,0,0,0,0,0,0
139.9878076,0,0,0,0,0,0,0,0,0
139.9881326,0,0,0,0,0,0,0,0,0
139.9899936,0,0,1052118,0,0,0,0,0,0
139.9900858,0,0,0,0,0,0,0,0,0
139.9927328,0,0,0,0,0,0,0,0,0
139.9930057,0,0,0,0,0,0,0,0,0
139.9931127,0,0,0,0,0,0,0,0,0
139.9937407,0,0,0,0,0,0,0,0,0
139.994045,856563,0,0,0,0,0,0,0,0
139.9942869,0,0,0,0,0,0,0,0,0
140.0017489,936669,0,0,0,0,0,0,0,0
140.0034097,0,0,0,0,0,0,0,0,0
140.0049035,0,0,0,0,0,0,0,0,0
140.0066904,0,0,0,0,0,0,0,0,0
140.0149506,0,0,0,0,0,0,0,0,0
140.0334239,0,867859,0,0,0,0,0,0,0
140.056938,0,0,0,0,0,0,0,0,0
140.0718155,0,0,0,0,0,884558,0,0,0
140.0888277,0,0,0,0,0,0,0,0,0
140.1857067,0,0,0,0,0,0,0,0,0
140.1911097,0,0,0,0,0,0,0,0,0
140.1938917,0,0,0,0,0,0,0,0,0
140.1951477,0,0,0,0,0,0,0,0,0
140.2572696,0,0,0,0,0,0,0,0,0
140.2649961,0,0,0,0,0,0,0,0,0
140.2650762,0,0,0,0,0,0,0,0,0
140.2767312,0,0,0,0,0,0,0,0,0
140.277135,0,0,0,0,0,0,0,0,0
140.3534994,0,0,0,0,0,0,0,0,0
140.3642884,0,0,0,0,0,0,0,0,0
140.3723818,0,0,0,0,0,0,0,0,0
140.3921169,0,0,0,857027,0,0,0,0,0
140.3981887,0,0,0,0,0,0,0,0,0
140.4054919,0,0,0,866510,0,0,0,0,0
140.4056936,0,0,0,0,0,0,0,0,0
140.4138379,0,0,0,902969,0,0,0,0,0
140.4152987,0,0,0,0,0,0,0,0,0
140.4172889,0,0,0,996044,0,0,0,0,0
140.4228953,0,0,0,0,0,0,0,0,0
140.4327882,0,0,0,0,0,0,0,0,0
140.445061,0,0,0,0,0,0,0,0,0
140.4476487,0,0,0,0,0,0,0,0,0
140.4511841,0,0,0,0,0,0,0,0,0
140.4568167,0,0,0,0,0,0,0,0,0
140.4829357,0,0,0,0,0,0,0,0,0
140.4948337,0,0,0,0,0,0,0,0,0
140.5152702,0,0,857362,0,0,0,0,0,0
140.5197736,0,0,0,0,0,0,0,0,0
140.5595229,0,0,0,0,888708,0,0,0,0
140.5596706,0,0,0,0,0,0,0,0,0
140.5599317,0,0,0,0,0,0,0,0,0
140.5686363,0,0,0,0,0,0,0,0,0
140.57259,0,0,0,0,0,0,0,0,0
140.5727106,0,0,0,0,0,0,0,0,0
140.585667,0,0,0,0,0,846850,0,920166,0
140.5966326,0,0,0,0,0,0,0,0,0
140.6607543,861284,0,0,0,0,0,0,0,0
140.7048126,0,0,0,0,0,0,0,0,0
140.7108331,0,1092989,0,0,0,0,0,0,0
140.7172348,0,0,0,0,0,0,0,0,0
140.7566949,0,0,0,0,0,0,0,0,0
140.7637867,0,0,0,0,0,0,0,0,0
140.7652327,0,0,0,0,0,0,0,0,0
140.766299,0,0,0,0,0,0,0,0,0
140.7707912,894145,0,0,0,0,0,0,0,0
140.7716706,0,0,0,0,0,0,0,0,0
140.7755606,0,0,0,0,0,0,0,0,0
140.7766218,0,0,0,0,0,0,0,0,0
140.7779627,0,0,0,0,0,0,0,0,0
140.7781688,0,0,0,0,0,0,0,0,0
140.7858158,0,0,0,0,0,0,0,0,0
140.787992,0,0,0,0,0,0,0,0,0
140.7889447,0,0,0,0,0,0,0,0,0
140.7896413,0,0,0,0,0,0,0,0,0
140.7898427,0,0,0,0,0,0,0,0,0
140.7905098,0,0,0,0,0,0,0,0,0
140.7910647,0,0,0,0,0,0,0,0,0
140.7915708,0,0,0,0,0,0,0,0,0
140.7921508,0,0,0,0,0,0,0,0,0
140.7926319,941104,0,0,0,0,0,0,0,0
140.7929806,0,0,0,0,0,0,0,0,0
140.7936868,0,0,0,0,0,0,0,0,0
140.7942196,0,0,0,0,0,0,0,0,0
140.7950957,0,0,0,0,0,0,0,0,0
140.7955627,0,0,0,0,0,0,0,0,0
140.7959699,0,0,0,0,0,0,0,0,0
140.7964658,0,0,0,0,0,0,0,0,0
140.797167,0,0,0,0,0,0,0,0,0
140.7979976,0,0,0,882399,0,0,0,0,0
140.7989256,0,0,0,0,0,0,0,0,0
140.7989968,0,0,0,0,0,0,0,0,0
140.7990787,0,0,0,0,0,0,0,0,0
140.7992292,0,0,0,0,0,0,0,0,0
140.7993506,0,0,0,0,0,0,0,0,0
140.7995986,0,0,0,0,0,0,0,0,0
140.800102,0,0,0,0,0,0,0,0,0
140.8002356,0,0,0,0,0,0,0,0,0
140.800756,0,0,0,0,0,0,0,0,0
140.8019538,0,0,0,0,0,0,0,0,0
140.8022717,0,0,0,0,0,0,0,0,0
140.8031184,0,0,0,0,0,0,0,0,0
140.8035607,0,0,0,0,0,0,0,0,0
140.8038157,0,0,0,0,0,0,0,0,0
140.8040676,0,0,0,0,0,0,0,0,0
140.8041597,0,0,0,0,0,0,0,0,0
140.804276,0,0,0,0,0,0,0,0,0
140.8046533,0,0,0,0,0,0,0,0,0
140.8048716,0,0,0,0,0,0,0,0,0
140.8052034,0,0,0,0,0,0,0,0,0
140.8055147,0,0,0,0,0,0,0,0,0
140.8057864,0,0,0,0,0,0,0,0,0
140.8060796,0,0,0,0,0,0,0,0,0
140.8061562,0,0,0,0,0,0,0,0,0
140.8062864,0,0,0,0,0,0,0,0,0
140.8065687,0,0,0,0,0,0,0,0,0
140.8066582,0,0,0,0,0,0,0,0,0
140.806774,0,0,0,0,0,0,0,0,0
140.8068907,0,0,0,0,0,0,0,0,0
140.8073527,0,0,0,0,0,0,0,0,0
140.8077838,0,0,0,0,0,0,0,0,0
140.8080718,0,0,0,0,0,0,0,0,0
140.808222,0,0,0,0,0,0,0,0,0
140.8084243,0,0,0,0,0,0,0,0,0
140.8085469,0,0,0,0,0,0,0,0,0
140.8087824,0,0,0,0,0,0,0,889878,0
140.8091307,0,0,0,0,0,0,0,0,0
140.8093372,0,0,0,0,0,0,0,0,0
140.8094456,0,0,0,0,0,0,0,0,0
140.8096548,0,0,0,0,0,0,0,0,0
140.8097572,0,0,0,0,0,0,0,0,0
140.8098646,0,0,0,0,0,0,0,0,0
140.8099718,0,0,0,0,0,0,0,0,0
140.8102026,0,0,0,0,0,0,0,0,0
140.8105182,0,0,0,0,0,0,0,0,0
140.8107735,0,0,0,0,0,0,0,0,0
140.8110231,0,0,0,0,0,0,0,0,0
140.8112616,0,0,0,0,0,0,0,0,0
140.8115102,0,0,0,0,0,0,0,0,0
140.8116457,0,0,0,0,0,0,0,0,0
140.8118096,0,0,0,0,0,0,0,0,0
140.8121829,0,0,0,0,0,0,0,0,0
140.812305,0,0,0,0,0,0,0,0,0
140.8124769,0,0,0,0,0,0,0,0,0
140.8125773,0,0,0,0,0,0,0,0,0
140.8126907,0,0,0,0,0,0,0,0,0
140.8130416,0,0,0,0,0,0,0,0,0
140.813249,0,0,0,0,0,0,0,0,0
140.8133956,0,0,0,0,0,0,0,0,0
140.8136327,0,0,0,0,0,0,0,0,0
140.813737,0,0,0,0,0,0,0,0,0
140.8138107,0,0,0,0,0,0,0,0,0
140.8139639,0,0,0,0,0,0,0,0,0
140.814388,0,0,0,0,0,0,0,0,0
140.814544,0,0,0,0,0,0,0,0,0
140.8147256,0,0,0,0,0,0,0,0,0
140.8147968,0,0,0,0,0,0,0,0,0
140.8148783,0,0,0,0,0,0,0,0,0
140.8150506,0,0,0,0,0,0,0,0,0
140.8152929,0,0,0,0,0,0,0,0,0
140.8154069,0,0,0,0,0,0,0,0,0
140.8155087,0,0,0,0,0,0,0,0,0
140.8157025,0,0,0,0,0,0,0,0,0
140.8158405,0,0,0,0,0,0,0,0,0
140.8160167,0,0,0,0,0,0,0,0,0
140.816168,0,0,0,0,0,0,0,0,0
140.8163726,0,0,0,0,0,0,0,0,0
140.8165895,0,0,0,0,0,0,0,0,0
140.8167107,0,0,0,0,0,0,0,0,0
140.8168533,0,0,0,0,0,0,0,0,0
140.8169596,0,0,0,0,0,0,0,0,0
140.81703,0,0,0,0,0,0,0,0,0
140.8171317,0,0,0,0,0,0,0,0,0
140.8173159,0,0,0,0,0,0,0,0,0
140.8175839,0,0,0,0,0,0,0,0,0
140.8176957,0,0,0,0,0,0,0,0,0
140.8178258,0,0,0,0,0,0,0,0,0
140.8179639,0,0,0,0,0,0,0,0,0
140.8180533,0,0,0,0,0,0,0,0,0
140.8182227,0,0,0,0,0,0,0,0,0
140.8183597,0,0,0,0,0,0,0,0,0
140.8185354,0,0,0,0,0,0,0,0,0
140.8186386,0,0,0,0,0,0,0,0,0
140.8188291,0,0,0,0,0,0,0,0,0
140.8190192,0,0,0,0,0,0,0,0,0
140.8191823,0,0,0,0,0,0,0,0,0
140.8193596,0,0,0,0,0,0,0,0,0
140.8195919,0,0,0,0,0,0,0,0,0
140.8196926,0,0,0,0,0,0,0,0,0
140.8197967,0,0,0,0,0,0,0,0,0
140.8199398,0,0,0,0,0,0,0,0,0
140.8200406,0,0,0,0,0,0,0,0,0
140.8201167,0,0,0,0,0,0,0,0,0
140.8202196,0,0,0,0,0,0,0,0,0
140.8203438,0,0,0,0,0,0,0,0,0
140.820479,0,0,0,0,0,0,0,0,0
140.8205829,0,0,0,0,0,0,0,0,0
140.8207226,0,0,0,0,0,0,0,0,0
140.8208677,0,0,0,0,0,0,0,0,0
140.8209862,0,0,0,0,0,0,0,0,0
140.8210947,0,0,0,0,0,0,0,0,0
140.8211887,0,0,0,0,0,0,0,0,0
140.8212667,0,0,0,0,0,0,0,0,0
140.8214363,0,0,0,0,0,0,0,0,0
140.8215177,0,0,0,0,0,0,0,0,0
140.8216467,0,0,0,0,0,0,0,0,0
140.8219292,0,0,0,0,0,0,0,0,0
140.8220513,0,0,0,0,0,0,0,0,0
140.8222031,0,0,0,0,0,0,0,0,0
140.8223047,0,0,0,0,0,0,0,0,0
140.822436,0,0,0,0,0,0,0,0,0
140.822656,0,0,0,0,0,0,0,0,0
140.8227387,0,0,0,0,0,0,0,0,0
140.8228764,0,0,0,0,0,0,0,0,0
140.8229566,0,0,0,0,0,0,0,0,0
140.8231217,0,0,0,0,0,0,0,0,0
140.8232142,0,0,0,0,0,0,0,0,0
140.8233304,0,0,0,0,0,0,0,0,0
140.8236074,0,0,0,0,0,0,0,0,0
140.8238385,0,0,0,0,0,0,0,0,0
140.8239118,0,0,0,0,0,0,0,0,0
140.8240405,0,0,0,0,0,0,0,0,0
140.8241542,0,0,0,0,0,0,0,0,0
140.8243168,0,0,0,0,0,0,0,0,0
140.824428,0,0,0,0,0,0,0,0,0
140.8245116,0,0,0,0,0,0,0,0,0
140.8246706,0,0,0,0,0,0,0,0,0
140.8247693,0,0,0,0,0,0,0,0,0
140.8248987,0,0,0,0,0,0,0,0,0
140.8250192,0,0,0,0,0,0,0,0,0
140.8251678,0,0,0,0,0,0,0,0,0
140.8253649,0,0,0,0,0,0,0,0,0
140.8254634,0,0,0,0,0,0,0,0,0
140.8256132,0,0,0,0,0,0,0,0,0
140.8257058,0,0,0,0,0,0,0,0,0
140.8258581,0,0,0,0,0,0,0,0,0
140.8259765,0,0,0,0,0,0,0,0,0
140.8260885,0,0,0,0,0,0,0,0,0
140.8262318,0,0,0,0,0,0,0,0,0
140.8263267,0,0,0,0,0,0,0,0,0
140.8264623,0,0,0,0,0,0,0,0,0
140.8266513,0,0,0,0,0,0,0,0,0
140.8269057,0,0,0,0,0,0,0,0,0
140.8270332,0,0,0,0,0,0,0,0,0
140.8271282,0,0,0,0,0,0,0,0,0
140.8272367,0,0,0,0,0,0,0,0,0
140.8273296,0,0,0,0,0,0,0,0,0
140.8274428,0,0,0,0,0,0,0,0,0
140.8275916,0,0,0,0,0,0,0,0,0
140.8276709,0,0,0,0,0,0,0,0,0
140.8277657,0,0,0,0,0,0,0,0,0
140.8278581,0,0,0,0,0,0,0,0,0
140.8279877,0,0,0,0,0,0,0,0,0
140.8281437,0,0,0,0,0,0,0,0,0
140.8282437,0,0,0,0,0,0,0,0,0
140.8283437,0,0,0,0,0,0,0,0,0
140.8284499,0,0,0,0,0,0,0,0,0
140.8286026,0,0,0,0,0,0,0,0,0
140.8287584,0,0,0,0,0,0,0,0,0
140.8288901,0,0,0,0,0,0,0,0,0
140.8289387,0,0,0,0,0,0,0,0,0
140.8290388,0,0,0,0,0,0,0,0,0
140.8292069,0,0,0,0,0,0,0,0,0
140.8293187,0,0,0,0,0,0,0,0,0
140.8294841,0,0,0,0,0,0,0,0,0
140.8296324,0,0,0,0,0,0,0,0,0
140.8297216,0,0,0,0,0,0,0,0,0
140.8298413,0,0,0,0,0,0,0,0,0
140.8300088,0,0,0,0,0,0,0,0,0
140.8301335,0,0,0,0,0,0,0,0,0
140.8302415,0,0,0,0,0,0,0,0,0
140.8304266,0,0,0,0,0,0,0,0,0
140.8305864,0,0,0,0,0,0,0,0,0
140.8307667,0,0,0,0,0,0,0,0,0
140.8308587,0,0,0,0,0,0,0,0,0
140.8309614,0,0,0,0,0,0,0,0,0
140.8310597,0,0,0,0,0,0,0,0,0
140.8311815,0,0,0,0,0,0,0,0,0
140.8313453,0,0,0,0,0,0,0,0,0
140.8314359,0,0,0,0,0,0,0,0,0
140.8315121,0,0,0,0,0,0,0,0,0
140.8316435,0,0,0,0,0,0,0,0,0
140.8318153,0,0,0,0,0,0,0,0,0
140.8319969,0,0,0,0,0,0,0,0,0
140.8320869,0,0,0,0,0,0,0,0,0
140.8322324,0,0,0,0,0,0,0,0,0
140.8323017,0,0,0,0,0,0,0,0,0
140.8324325,0,0,0,0,0,0,0,0,0
140.8325416,0,0,0,0,0,0,0,0,0
140.8326569,0,0,0,0,0,0,0,0,0
140.8327587,0,0,0,0,0,0,0,0,0
140.8329228,0,0,0,0,0,0,0,0,0
140.8330434,0,0,0,0,0,0,0,0,0
140.8332214,0,0,0,0,0,0,0,0,0
140.8334125,0,0,0,0,0,0,0,0,0
140.8335321,0,0,0,0,0,0,0,0,0
140.8336644,0,0,0,0,0,0,0,0,0
140.8337665,0,0,0,0,0,0,0,0,0
140.8338722,0,0,0,0,0,0,0,0,0
140.8340082,0,0,0,0,0,0,0,0,0
140.8341192,0,0,0,0,0,0,0,0,0
140.8342773,0,0,0,0,0,0,0,0,0
140.8343767,0,0,0,0,0,0,0,0,0
140.834493,0,0,0,0,0,0,0,0,0
140.8346355,0,0,0,0,0,0,0,0,0
140.8347204,0,0,0,0,0,0,0,0,0
140.8347955,0,0,0,0,0,0,0,0,0
140.8349296,0,0,0,0,0,0,0,0,0
140.8350797,0,0,0,0,0,0,0,0,0
140.8351918,0,0,0,0,0,0,0,0,0
140.8353534,0,0,0,0,0,0,0,0,0
140.8354934,0,0,0,0,0,0,0,0,0
140.8356596,0,0,0,0,0,0,0,0,0
140.8357682,0,0,0,0,0,0,0,0,0
140.8358467,0,0,0,0,0,0,0,0,0
140.8359502,0,0,0,0,0,0,0,0,0
140.8360895,0,0,0,0,0,0,0,0,0
140.8361802,0,0,0,0,0,0,0,0,0
140.8363457,0,0,0,0,0,0,0,0,0
140.8364745,0,0,0,0,0,0,0,0,0
140.8366334,0,0,0,0,0,0,0,0,0
140.8367233,0,0,0,0,0,0,0,0,0
140.836802,0,0,0,0,0,0,0,0,0
140.8369739,0,0,0,0,0,0,0,0,0
140.8371543,0,0,0,0,0,0,0,0,0
140.8372306,0,0,0,0,0,0,0,0,0
140.8373303,0,0,0,0,0,0,0,0,0
140.83747,0,0,0,0,0,0,0,0,0
140.8376114,0,0,0,0,0,0,0,0,0
140.8376936,0,0,0,0,0,0,0,0,0
140.8378189,0,0,0,0,0,0,0,0,0
140.8380277,0,0,0,0,0,0,0,0,0
140.8381773,0,0,0,0,0,0,0,0,0
140.838333,0,0,0,0,0,0,0,0,0
140.8384674,0,0,0,0,0,0,0,0,0
140.8386457,0,0,0,0,0,0,0,0,0
140.8388194,0,0,0,0,0,0,0,0,0
140.8389313,0,0,0,0,0,0,0,0,0
140.8390619,0,0,0,0,0,0,0,0,0
140.8391853,0,0,0,0,0,0,0,0,0
140.8392957,0,0,0,0,0,0,0,0,0
140.839384,0,0,0,0,0,0,0,0,0
140.8395091,0,0,0,0,0,0,0,0,0
140.8396219,0,0,0,0,0,0,0,0,0
140.839728,0,0,0,0,0,0,0,0,0
140.8398762,0,0,0,0,0,0,0,0,0
140.8400073,0,0,0,0,0,0,0,0,0
140.8400892,0,0,0,0,0,0,0,0,0
140.8401779,0,0,0,0,0,0,0,0,0
140.8403451,0,0,0,0,0,0,0,0,0
140.8404457,0,0,0,0,0,0,0,0,0
140.8405825,0,0,0,0,0,0,0,0,0
140.8407188,0,0,0,0,0,0,0,0,0
140.8408416,0,0,0,0,0,0,0,0,0
140.8409439,0,0,0,0,0,0,0,0,0
